Page ID,Page Name,Disclaimer,Amount Spent (USD)
100295388046401,Judge Monique O'Toole,Citizens to Elect Judge Monique O'Toole,3015
1429742370508830,Amy Gabriel for Circuit Clerk,Friends of Amy Gabriel,3002
95356211637,Ben Ferguson,Ben Ferguson show,3001
20959731389,Greater Chicago Food Depository,GREATER CHICAGO FOOD DEPOSITORY,2996
143528022388140,The Allstate Foundation,The Allstate Foundation,2994
101165966152,AFL-CIO,AFL-CIO,2967
62009756135,Adam Kinzinger,KINZINGER FOR CONGRESS,2945
101127364972509,Dems For USA,Dems For USA,2944
112325855474892,Speak Up For Education and Kids,National Education Association,2931
1933314866923536,With Honor Fund,With Honor Fund,2910
433919203362871,Bird + Stone,BIRD & STONE INC,2886
1338822066131069,Women's March,Women's March,2885
405469100189512,Still My President - Donald Trump,Red State Politics LLC,2869
1646881435599644,"David Michael, CPA for County Auditor",Citizens for David Michael,2860
103026384819654,How to Vote,ACRONYM,2847
354716314909000,Swing Left,Swing Left,2844
10423517786,Harvard Business Review,HARVARD BUSINESS SCHOOL PUBLISHING CORPORATION,2836
170550712997115,Illinois Farm Families,Illinois Agricultural Association,2781
104351147973521,BLM Store,www.BLM.store,2775
15524934075,Banana Republic,Banana Republic,2772
1422757231079304,Sangamon County Republicans,Sangamon County Republican Central Committee,2762
135113897439,Tom Morrison,Citizens for Tom Morrison,2741
834645469890446,Devin Nunes,DEVIN NUNES CAMPAIGN COMMITTEE,2728
1556932204325823,ProgressPop,ProgressPop,2706
5720973755,Defenders of Wildlife,DEFENDERS OF WILDLIFE,2683
103644036958,United Association,United Association Political Education Committee,2681
215199482635728,Alek Skarlatos,ALEK FOR OREGON,2673
162617498878038,I Protect,Kane County Health Department,2670
2081864865362439,Mike Espy,MIKE ESPY FOR SENATE CAMPAIGN COMMITTEE,2669
87151874360,Mike Nerheim is Lake County State's Attorney,Citizens for Mike Nerheim,2648
223008867858902,American Action News,American Action News,2637
19972147679,SEIU,SEIU,2590
74100576336,Facebook for Business,"Facebook, Inc.",2588
90231635720,Illinois Holocaust Museum & Education Center,Illinois Holocaust Museum & Education Center,2569
892673067526965,Project War Path,Project War Path,2563
295819367185010,Fight For 15 Chicago,Fight for $15,2495
100119981671668,Blue Senate,BLUE SENATE PAC,2475
69983322463,Ted Cruz,TED CRUZ FOR SENATE,2471
85452072376,Newsmax,"NEWSMAX MEDIA, INC.",2450
117410271826,American Public University,These ads ran without a disclaimer,2447
407664862957433,Ammar Campa-Najjar for Congress,AMMAR CAMPA-NAJJAR FOR CONGRESS,2438
102671331487937,I Love My Freedom Store,I Love My Freedom,2423
106973694007283,Keep America Great Again,KagaGear.com,2409
12301006942,Democratic Party,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,2403
700806360047982,CFG Action,Club for Growth Action,2402
674745832614465,Illinois State AFL-CIO,ILLINOIS STATE AFL CIO,2400
1244423232369420,Judge Elizabeth Flood,Citizens to Elect Judge Elizabeth Flood,2396
1600352356914768,PushBlack,PushBlack,2389
872842866161157,One Nation Design,One Nation Design,2381
143055773143383,Patients For Affordable Drugs NOW,Patients for Affordable Drugs Now,2361
130467958471,Jason Lewis,Jason Lewis for Senate,2360
118552309534879,VoteMaura,Friends of Maura HIrschauer,2360
104224114671958,Energy For Progress,The American Petroleum Institute,2353
356482637745012,Stansberry Research,Stansberry Research,2352
100274004723495,"Coroner Richard Jorgensen, MD",Citizens for Richard Jorgensen,2350
105072294656812,Illinoisans for Independent Work,Illinoisans for Independent Work,2342
121067011091,Arab American Institute,Arab American Institute with Facebook Ad Credits,2333
355316521236121,John Cornyn,TEXANS FOR SENATOR JOHN CORNYN INC.,2324
100395008242263,All Out Canvas,All Out Canvas,2307
108109934203874,Insta Shop Boutique,Insta Shop Boutique,2305
108720603145526,Jeff Keicher for State Representative,Friends of Jeff Keicher,2292
926650430723985,Really American,REALLY AMERICAN PAC,2275
106178201304,Illinois Action for Children,Illinois Action for Children,2263
215968684159,AFT - American Federation of Teachers,American Federation of Teachers,2257
1122848774482066,Joyce Mason for State Representative,Friends of Joyce Mason,2231
59386210330,American Lung Association,AMERICAN LUNG ASSOCIATION,2230
2042178349360825,Monica Bristow for State Representative,Friends of Monica Bristow,2221
100656834660976,Amy Elik for State Representative District 111,Citizens for Amy Elik,2219
219612384781411,Bloomberg Philanthropies,Bloomberg Philanthropies,2201
103056191180420,Crystal Uhe for State’s Attorney,Crystal Uhe for State's Attorney,2194
593289284500311,Trump Rack,BOXD Marketing,2192
169130470583214,Demand Justice,Demand Justice,2188
134728729902219,Voter Rights Action,Voter Rights Action,2180
205395906412,UAW International Union,"INTERNATIONAL UNION, UNITED AUTOMOBILE, AEROSPACE AND AGRICULTURAL IMPLEMENT WORKERS OF AM",2176
160513344045084,John Neely Kennedy,"John Kennedy for Us, Inc",2168
272072730245776,Diane Pappas for State Representative,Friends of Diane Pappas,2166
102212541306207,Self-Employed Health Insurance,GROW with MKG LLC,2166
598924810530984,Keeping America Great,FamTeeWorld,2157
20876805343,March of Dimes,MARCH OF DIMES INC.,2149
681745912255844,John Cummings for Congress,CUMMINGS FOR CONGRESS,2144
103373224404755,Impact Slates,COLLECTIVE IMPACT PAC,2131
17475614410,Hispanic Federation,Paid for by Hispanic Federation with Facebook Ad Credits,2128
266344180585578,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,2127
35169196082,Project HOPE,"PROJECT HOPE-THE PEOPLE-TO-PEOPLE HEALTH FOUNDATION, INC.",2116
197760674021143,Indivisible Guide,INDIVISIBLE ACTION,2114
7976226799,The Daily Show,Comedy Central,2106
560140464159364,Stand for the 2nd Amendment,SFT2 Tactical Supply,2067
1136781033034012,Brave New Look,Brave New Look,2059
106114264313679,Hunt The Vote,"Hunter Nation, Inc",2040
77852784853,Absolut,Pernod Ricard USA LLC,2037
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",2022
321275377976909,The People's Lobby,The People's Lobby,1997
469720850049722,Mike Marron for State Representative,Citizens to Elect Mike Marron,1980
1765033567057615,Full Frontal with Samantha Bee,WarnerMedia LLC,1969
104019364592553,No Unfair Tax,"AMERICANS FOR PROSPERITY ACTION, INC.(AFP ACTION)",1968
493811210669780,Creative Action Network,Creative Action Network,1965
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,1948
530604487365010,Old Glory Flagpole Kits,Service First,1945
105577974544303,The USA Needs More Patriots,Anthony Alexander Morales,1915
45393753416,Alliance Defending Freedom,Alliance Defending Freedom,1904
113666459994300,Big Dan Rodimer for Congress,RODIMER FOR CONGRESS,1899
373814729643508,Let America Vote,LET AMERICA VOTE PAC,1894
591619964222142,Norridge News,Riccardo A Mora,1894
108420633977735,Darbro for Rep,Citizens for Michelle Darbro,1888
6196923117,Bill Foster,BILL FOSTER FOR CONGRESS,1885
167606528159,Dockers,Levi Strauss & Co.,1861
55549065733,Voto Latino,VOTO LATINO INC.,1860
108557097612242,Vote By Mail PAC,Vote By Mail PAC,1851
105707511217866,Communities Joining Hands,Communities Joining Hands,1846
121743389220168,Martha Paschke for IL 65th,Friends of Martha Paschke,1843
115661453558268,Illini for Affordable Rx,Illini for Affordable Rx,1829
355316521236121,John Cornyn,Cornyn Majority Texas,1827
108821207621435,A Better Wisconsin Together Institute,"A Better Wisconsin Together Institute, Inc.",1825
102173001195418,Mary Miller for Congress,Mary Miller For Congress,1795
21375324480,The Heritage Foundation,HERITAGE FOUNDATION (THE),1794
269719197271294,Accountable.US,Accountable.US,1784
513695272011123,The Genesis Prize,GPF NA LLC,1777
76625396025,CDC,U.S. Centers for Disease Control and Prevention with Facebook Ad Credits,1763
1439829396312534,The Movement for Black Lives,Movement for Black Lives,1759
333710103706307,Giffords,GIFFORDS PAC,1746
105536127617594,The American Digest,The American Digest,1718
746938465317981,Nuclear Matters,Nuclear Matters,1707
169731464548,Sesame Street,Sesame Workshop with Facebook Ad Credits,1693
6165653060,AFSCME,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,1691
229358837936619,"Janet Yang Rohr - For IL State Representative, 41st District",Friends of Janet Yang Rohr,1689
277414242013,Joyce Elliott,JOYCE ELLIOTT FOR CONGRESS,1681
57259033959,AARP,AARP,1673
206743952696198,Lower My Bills,These ads ran without a disclaimer,1664
907919839243616,My Faith Votes,My Faith Votes,1658
11791104453,NRDC,Natural Resources Defense Council,1658
159616034235,Walmart,WALMART INC.,1657
182616238486183,Federal Student Aid,"Federal Student Aid, an office of the U.S. Department of Education",1646
206743952696198,Lower My Bills,"LMB OpCo, LLC",1638
8047221596,Save the Children US,"SAVE THE CHILDREN FEDERATION, INC.",1636
152926718105068,FloWater,FloWater,1636
618480098621142,Social Security Event,Robert Jared Wilkins,1627
209516845093,NRDC Action Fund,NRDC Action Fund,1619
288338635215331,Harry Benton for State Representative,Friends to Elect Harry Benton,1613
586751814690068,Joni Ernst,Joni for Iowa,1605
114501575391943,Compare Medicare Quotes,Benepath,1604
201470373308396,BMO Harris Bank,BMO Harris Bank,1584
104370231110064,Chicago Babies Count,"CENTERS FOR NEW HORIZONS, INC.",1579
1005566252861190,VOTEPROCHOICE,DEMOCRATS.COM,1579
118502801658228,Young Kim,Young Kim for Congress,1574
2037695643113766,Blexit,Blexit Foundation,1572
1013304945470529,My Pride Apparel,My Pride Apparel,1568
1934191280189700,Health Care Voter,Health Care Voter,1565
108504080938457,Kody Czerwonka for State Representative - Illinois District 110,Citizens for Kody Czerwonka,1557
2350743765006409,Judge David Gervais,Gervais for Judge,1545
1610834479233860,Fight For Reform,End Citizens United Non-federal,1539
17023576156,The Leadership Conference on Civil and Human Rights,Leadership Conference Education Fund,1537
658739734196897,CVS Health,CVS HEALTH CORPORATION,1527
1384649428416342,Workers Center for Racial Justice,Center for Racial and Gender Equity,1521
568257590245036,Blacks Against BDS,Blacks Against BDS,1518
102617961152741,Barbara Bollier,BOLLIER FOR KANSAS,1517
160427944083369,"46th Ward Democrats - Sean Tenner, Committeeman",46th Ward Democrats Committee,1507
530604487365010,Old Glory Flagpole Kits,Service First Flag Poles,1500
103185334702225,Stop Trump PAC,STOP 45 PAC,1498
327120867486483,SEAL PAC,SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC,1492
104788737563957,"Elizabeth ""Beth"" Vonau, Candidate for Circuit Court Judge",Citizens for Elizabeth Vonau,1489
11653741889,Ad Council,Ad Council with Facebook Ad Credits,1480
116238930177726,Artsiful,Brad Aaron Shaw,1478
410716949410054,Mark Batinick,Mark A Batinick,1471
100233228182981,Madison Cawthorn for Congress,CAWTHORN FOR NC,1465
7145381235,American Jewish World Service - AJWS,"AMERICAN JEWISH WORLD SERVICE, INC.",1457
1107973016071967,Wesley Hunt,Hunt for Congress,1438
36474716066,Color Of Change,ColorofChange.org,1431
106667854471975,Outspoken,Log Cabin Republicans,1420
1055873511190792,Hello Resistance,Hello Resistance Apparel,1419
1133609230164578,Bob Daiber,Daiber for Chairman,1416
102875587947942,Keep Trump In Office,Keep Trump In Office,1386
114646533630729,Yes. Every Kid.,"yes. every kid, Inc.",1382
36872302227,Cory Booker,Cory Booker for Senate,1377
376776419037747,Turning Point USA,Turning Point USA,1375
151525932186806,When Democrats Turn Out,WHEN DEMOCRATS TURN OUT PAC,1375
935018769979357,Suzanne Ness for Illinois State Representative District 66,Citizens for Suzanne Ness,1370
101894128312659,My President,wowengraving,1357
104089378027523,The Water Guys,These ads ran without a disclaimer,1356
103232231535182,Truly Loyal Patriots,Truly Loyal Patriots,1340
410716949410054,Mark Batinick,Friends of Mark Batinick,1338
261969741364972,"Dan Wright, Sangamon County State’s Attorney",Citizens for Dan Wright,1328
30708742052,FCTRY,FCTRY,1321
100982558170342,America Benefits Today,Dollar Informer,1321
1109093812491437,Blaze Media,Blaze Media LLC,1313
406456986070332,Matt Gaetz,Friends of Matt Gaetz,1311
