Page ID,Page Name,Disclaimer,Amount Spent (USD)
338028696036,Yahoo News,Verizon Media Inc,205
108557097612242,Vote By Mail PAC,Vote By Mail PAC,204
242077219243971,The Presidential Coalition,The Presidential Coalition,204
100323348171835,Dave Soulia for Representative,David L Soulia,200
159964696102,Kevin McCarthy,KEVIN MCCARTHY FOR CONGRESS,200
143528022388140,The Allstate Foundation,The Allstate Foundation,197
56431624743,Ceres,"Ceres, Inc.",193
223008867858902,American Action News,American Action News,192
151525932186806,When Democrats Turn Out,WHEN DEMOCRATS TURN OUT PAC,189
303266323031573,Rep. Heidi E. Scheuermann,Scheuermann for House,189
373814729643508,Let America Vote,LET AMERICA VOTE PAC,188
55549065733,Voto Latino,VOTO LATINO INC.,188
24173897048,STAND,STAND LLC,188
11791104453,NRDC,Natural Resources Defense Council,187
109379100777665,Patriotism Isn't Dead,Patriot Polling,185
556344894736772,"New England, New Energy",Resource Media,181
643463669628493,Public Opinion Research Group,"Public Opinion Research Group, Inc",181
852784198406948,Boy Scouts Investigation,These ads ran without a disclaimer,180
35169196082,Project HOPE,"PROJECT HOPE-THE PEOPLE-TO-PEOPLE HEALTH FOUNDATION, INC.",178
114009933764548,The Patriot Club,RightWingGear,176
408250066356,Bill O'Reilly,"Bill Me, Inc.",174
461204744067686,Family Protection Association,Family Protection Association,174
103185334702225,Stop Trump PAC,STOP 45 PAC,173
132492254050920,American AF,AAF Nation,172
102617961152741,Barbara Bollier,BOLLIER FOR KANSAS,170
85452072376,Newsmax,Newsmax Media,168
100256754899828,Patriot's Cave,Patriots Cave,166
124155874263916,Participant Media,Participant Media,165
142992759853421,Be A Hero,BE A HERO PAC,165
7976226799,The Daily Show,Comedy Central,165
1439829396312534,The Movement for Black Lives,Movement for Black Lives,162
112753543785595,Joshua C. Terenzini for Rutland County Senate,Joshua Clinton Terenzini,160
46093654473,National Republican Congressional Committee,NRCC,159
305832706292882,American Gun Association,GunAssociation.org,158
1765033567057615,Full Frontal with Samantha Bee,WarnerMedia LLC,154
1419388578092947,Anna Paulina Luna,ANNA PAULINA LUNA FOR CONGRESS,154
6236054211,Brady,Brady Campaign to Prevent Gun Violence,152
219612384781411,Bloomberg Philanthropies,Bloomberg Philanthropies,151
1683659714985244,Phil Ehr,EHR FOR CONGRESS,150
103597604713894,Team Trump Store,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,150
6820348410,Kirsten Gillibrand,Gillibrand for Senate,150
120894889313043,Meg Hansen,Meghan Mala Hansen,149
36872302227,Cory Booker,Cory Booker for Senate,147
1883837055193241,Shield Republic,Shield Republic,145
255228057929785,Shayne Spence,Shayne Spence for House,144
7145381235,American Jewish World Service - AJWS,"AMERICAN JEWISH WORLD SERVICE, INC.",142
852784198406948,Boy Scouts Investigation,X Social Media LLC,141
96171427550,Raja for Congress,FRIENDS OF RAJA FOR CONGRESS,141
104351147973521,BLM Store,www.BLM.store,141
203805062990264,Ben Shapiro,The Daily Wire,140
333710103706307,Giffords,GIFFORDS PAC,136
560140464159364,Stand for the 2nd Amendment,SFT2 Tactical Supply,135
102592959026,Ocean Conservancy,"OCEAN CONSERVANCY, INC.",135
236369846383459,Congressional Black Caucus PAC,Congressional Black Caucus PAC,135
2283535575207809,Ditch Mitch,DITCH FUND,135
1204754733024419,People's Power Grab,ACRONYM,134
15524934075,Banana Republic,Banana Republic,133
7962229886,Environmental Working Group,ENVIRONMENTAL WORKING GROUP,133
1779595675420377,Larry Satcowitz for Vermont State Representative,Lawrence None Satcowitz,133
1610834479233860,Fight For Reform,End Citizens United Non-federal,131
206743952696198,Lower My Bills,These ads ran without a disclaimer,129
281884085611820,Tedra Cobb,COMMITTEE TO ELECT TEDRA COBB,129
117410271826,American Public University,These ads ran without a disclaimer,128
513695272011123,The Genesis Prize,GPF NA LLC,128
101229485069553,America Votes Trump Out,TECH FOR CAMPAIGNS,126
1912800402275545,Vermont State Labor Council AFL-CIO,These ads ran without a disclaimer,122
834645469890446,Devin Nunes,DEVIN NUNES CAMPAIGN COMMITTEE,122
57259033959,AARP,AARP,122
1690071827911682,Cleancult,cleancult,121
2138299559779611,Goslant for House,Friends of Ken Goslant,121
110337749044488,VSECU,These ads ran without a disclaimer,120
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",120
206743952696198,Lower My Bills,"LMB OpCo, LLC",120
232763940636181,Casey Toof,Casey J Toof,119
243510442756370,Justice Democrats,JUSTICE DEMOCRATS PAC,119
142370046577999,Shahid Buttar for Congress,Shahid Buttar for Congress Committee,119
348148881924371,Katherine Sims for House,Sims for House,119
700806360047982,CFG Action,Club for Growth Action,119
118686519962406,NIOSH Aerosol Respirator and Face Shield Protection for The General Public,"Eastern PPE Imports, LLC",118
173837496125511,Conscious Step,Conscious Step,118
10423517786,Harvard Business Review,HARVARD BUSINESS SCHOOL PUBLISHING CORPORATION,118
105010030848236,Bryant Cameron Webb,DR. CAMERON WEBB FOR CONGRESS,118
95356211637,Ben Ferguson,Ben Ferguson show,118
1005566252861190,VOTEPROCHOICE,DEMOCRATS.COM,117
215199482635728,Alek Skarlatos,ALEK FOR OREGON,116
101165966152,AFL-CIO,AFL-CIO,116
6316744206,Jon Tester,MONTANANS FOR TESTER,113
105269471254831,Pamala Smith for Secretary of State - Vermont,Pamala Smith for Secretary of State - Vermont,113
110057353701327,TrumpSuks - Eco-Friendly Straws to Support Charities Trump Hates,TrumpSuks LLC,113
202531447982,Jimmy Chin,Protect Our Winters,113
106323360959211,Patriots Republic,Matthew James Stine,112
530604487365010,Old Glory Flagpole Kits,Service First,112
209516845093,NRDC Action Fund,NRDC Action Fund,112
355316521236121,John Cornyn,TEXANS FOR SENATOR JOHN CORNYN INC.,110
309798029121030,Everytown for Gun Safety,EVERYTOWN FOR GUN SAFETY VICTORY FUND (EVERYTOWN VICTORY FUND),109
102564128179023,Truth to Power,TRUTH TO POWER,108
962934323862447,Bill Huff,Huff for Vermont State Senate Campaign,107
102671331487937,I Love My Freedom Store,I Love My Freedom,107
139398939438430,Left Action,Left Action LLC,107
681745912255844,John Cummings for Congress,CUMMINGS FOR CONGRESS,107
20876805343,March of Dimes,MARCH OF DIMES INC.,106
284946111858895,Debbie Mucarsel-Powell,DEBBIE FOR CONGRESS,106
10128918116,Gavin Newsom,NEWSOM FOR CALIFORNIA GOVERNOR 2022,106
7292655492,MoveOn,MOVEON.ORG CIVIC ACTION,105
85452072376,Newsmax,"NEWSMAX MEDIA, INC.",105
17911165812,Covenant House International,Covenant House,104
106973694007283,Keep America Great Again,KagaGear.com,104
296910840428063,Ethan Allen Institute,ETHAN ALLEN INSTITUTE,103
106963434429280,Mike Hall for State Senate,Michael Leroy Hall,102
1136781033034012,Brave New Look,Brave New Look,102
50982313030,Food & Water Watch,Food & Water Watch,≤100
122890138436648,Generally Irritable with Ericka Redic,Benjamin N Redic,≤100
210368456477,Vermont Natural Resources Council (VNRC),Vermont Natural Resources Council,≤100
46347342434,EMILY's List,EMILY'S LIST,≤100
139276892911,Vermont Conservation Voters,Vermont Conservation Voters,≤100
17203056985,Partners In Health,Partners In Health,≤100
30708742052,FCTRY,FCTRY,≤100
892673067526965,Project War Path,Project War Path,≤100
101278694809805,Meme2020,Meme2020,≤100
598924810530984,Keeping America Great,FamTeeWorld,≤100
1438808983108348,BOLD PAC,CHC BOLD PAC,≤100
1648154845427417,Doggy Do Good,Do Something Good LLC,≤100
1788937671403838,Americans For Better Infrastructure,Americans for Better Infrastructure,≤100
167606528159,Dockers,Levi Strauss & Co.,≤100
102420101575585,Elect Kumulia Long,Ku Mu Lia C Long,≤100
110858313983740,Sue Prentiss Democrat  for NH State Senate - District 5,Friends of Sue Prentiss for NH Senate District 5,≤100
26006662641,Arizona Democratic Party,Arizona Democratic Party,≤100
1571576279741760,Boston Spirit,David Zimmerman,≤100
15771560300,Earthjustice,EARTHJUSTICE,≤100
103026384819654,How to Vote,ACRONYM,≤100
130467958471,Jason Lewis,Jason Lewis for Senate,≤100
114646533630729,Yes. Every Kid.,"yes. every kid, Inc.",≤100
187005858017014,Climate Power 2020,Climate Power 2020,≤100
266344180585578,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,≤100
38471053686,Elizabeth Warren,"WARREN DEMOCRATS, INC.",≤100
1900853040223913,Count All Kids,Partnership for America's Children with Facebook Ad Credits,≤100
76625396025,CDC,U.S. Centers for Disease Control and Prevention with Facebook Ad Credits,≤100
585942765164217,Elect Democratic Women,ELECT DEMOCRATIC WOMEN,≤100
278703415666824,Jeremy Jones,Protect Our Winters,≤100
34362997676,United States Holocaust Memorial Museum,UNITED STATES HOLOCAUST MEMORIAL MUSEUM,≤100
405469100189512,Still My President - Donald Trump,Red State Politics LLC,≤100
873203482775828,Poor People's Campaign: A National Call for Moral Revival,Poor People's Campaign,≤100
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,≤100
376776419037747,Turning Point USA,Turning Point USA,≤100
110439270638992,NE1else,Time Management LLc,≤100
152053498982435,Representative Matt Birong,Matt Birong for House Representative,≤100
7192716362,Amnesty International USA,"AMNESTY INTERNATIONAL OF THE U. S. A., INC.",≤100
1925751504337881,MJ Hegar,MJ FOR TEXAS,≤100
496696933682736,Jeff Merkley,JEFF MERKLEY FOR OREGON,≤100
45393753416,Alliance Defending Freedom,Alliance Defending Freedom,≤100
105707511217866,Communities Joining Hands,Elena Zhan,≤100
109320440856128,Together Beat Hate,"Foundation to Combat Anti-Semitism, Inc.",≤100
107531881068294,Steve Thurston for VT State Representative,Stephen W Thurston,≤100
69983322463,Ted Cruz,TED CRUZ FOR SENATE,≤100
74100576336,Facebook for Business,"Facebook, Inc.",≤100
113666459994300,Big Dan Rodimer for Congress,RODIMER FOR CONGRESS,≤100
2019228981443626,She the People,She The People,≤100
530604487365010,Old Glory Flagpole Kits,Service First Flag Poles,≤100
442553959494293,Pay Up Climate Polluters,Center for Climate Integrity,≤100
143021112391265,Jacobin magazine,Jacobin Foundation,≤100
160513344045084,John Neely Kennedy,"John Kennedy for Us, Inc",≤100
1799282383731277,TwoSeventy,Alexander Jared Deutsch,≤100
100233228182981,Madison Cawthorn for Congress,CAWTHORN FOR NC,≤100
182616238486183,Federal Student Aid,"Federal Student Aid, an office of the U.S. Department of Education",≤100
839073729808623,Hillary Scholten,SCHOLTEN FOR CONGRESS,≤100
872842866161157,One Nation Design,One Nation Design,≤100
780941275347834,Ilhan Omar,ILHAN FOR CONGRESS,≤100
279410649307065,Richards in The House,Robert Joseph Richards,≤100
21375324480,The Heritage Foundation,HERITAGE FOUNDATION (THE),≤100
481559282597914,TrumpersUnite,Respect The Look,≤100
105577974544303,The USA Needs More Patriots,Anthony Alexander Morales,≤100
6787988478,Physicians for Human Rights,"PHYSICIANS FOR HUMAN RIGHTS, INC.",≤100
655065784538368,PredictIt,"PredictIt - Prediction Markets. A project of Victoria University of Wellington, PredictIt has been established to facilitate research into the way markets forecast events.",≤100
23790541544,Democrats,DCCC,≤100
782093245218764,Qasim Rashid,RASHID FOR VA,≤100
111247143710255,Black Beard Fire Starters,These ads ran without a disclaimer,≤100
8057376739,The Nature Conservancy,Nature Conservancy,≤100
103232231535182,Truly Loyal Patriots,Truly Loyal Patriots,≤100
593289284500311,Trump Rack,BOXD Marketing,≤100
1055873511190792,Hello Resistance,Hello Resistance Apparel,≤100
10906383577,Vermont Democratic Party,VERMONT DEMOCRATIC PARTY,≤100
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,≤100
17023576156,The Leadership Conference on Civil and Human Rights,Leadership Conference Education Fund,≤100
345378512258813,Elise Stefanik,ELISE FOR CONGRESS,≤100
219247332354785,Phil Arballo for Congress,ARBALLO FOR CONGRESS,≤100
1853678351560128,Carl "Drew" Watkins,Carl Andrew Watkins,≤100
1163921807008864,MINT & LILY,Mint&Lily,≤100
1316372698453411,Alexandria Ocasio-Cortez,THE SQUAD VICTORY FUND,≤100
67626834312,National Women's Law Center,National Women's Law Center,≤100
103911824657671,Health Insurance,Michael Melen,≤100
103144548151014,Adrian Perkins,Perkins for LA,≤100
102875587947942,Keep Trump In Office,Keep Trump In Office,≤100
60449667441,Family Research Council,FAMILY RESEARCH COUNCIL,≤100
15687409793,World Wildlife Fund,World Wildlife Fund,≤100
124530924015,Hank Gilbert,HANK GILBERT FOR CONGRESS,≤100
1109093812491437,Blaze Media,Blaze Media LLC,≤100
326974419055,Xfinity,COMCAST CORPORATION,≤100
43287633515,Alliance for Climate Education,Alliance for Climate Education,≤100
101464921262312,Alaina for Congress 2020,Alaina Shearer for Congress,≤100
406456986070332,Matt Gaetz,Friends of Matt Gaetz,≤100
2037695643113766,Blexit,Blexit Foundation,≤100
128191957875317,Cooking With Hope,Soyoung Cho,≤100
249455845761285,Lindsey Must Go,LMG PAC,≤100
284276275725119,Family Friendly Action Fund,Family Friendly Action Fund,≤100
5943727453,American Humane,American Humane,≤100
376638603087168,Save The Earth,8 Billion Trees,≤100
163302087408673,Stop The Donald,Stop the Donald,≤100
1667892193505378,Hold the House,HOLD THE HOUSE PAC,≤100
114625730266879,Republican Voters Against Trump,Defending Democracy Together,≤100
49651563727,Live Action,Live Action,≤100
8047221596,Save the Children US,"SAVE THE CHILDREN FEDERATION, INC.",≤100
1048486145183452,We Testify,We Testify,≤100
131306317680000,Social Goods,"Social Goods, LLC",≤100
116222966843926,US Concealed,US Concealed,≤100
141692255929599,Democratic Socialists of America,DEMOCRATIC SOCIALISTS OF AMERICA INC,≤100
100722328329613,Every Single Vote,Every Single Vote,≤100
2309566456030859,Human Coalition Action,Human Coalition Action,≤100
601472019907779,Latino Victory,Latino Victory,≤100
126694924050678,Xavier Becerra,Becerra for Attorney General 2022,≤100
195530355493,Chicks On The Right,Chicks on the Right,≤100
907919839243616,My Faith Votes,My Faith Votes,≤100
354320001303096,Rep. Mike McCarthy,Mike McCarthy for State Representative,≤100
260933440643373,UltraViolet,UltraViolet Action,≤100
21559454473,FAIR,FEDERATION FOR AMERICAN IMMIGRATION REFORM,≤100
106667854471975,Outspoken,Log Cabin Republicans,≤100
159616034235,Walmart,WALMART INC.,≤100
1600352356914768,PushBlack,PushBlack,≤100
59386210330,American Lung Association,AMERICAN LUNG ASSOCIATION,≤100
518194348194441,RepresentUs,RepresentUs,≤100
331037760381749,Sierra Magazine,SIERRA CLUB,≤100
1934191280189700,Health Care Voter,Health Care Voter,≤100
355316521236121,John Cornyn,Cornyn Majority Texas,≤100
129255907131113,NumbersUSA,NUMBERSUSA EDUCATION AND RESEARCH FOUNDATION,≤100
106933907731037,Pownal Citizens for Safer Roads,Pownal Citizens For Safer Roads LLC,≤100
1000253160054572,Cori Bush,CORI BUSH FOR CONGRESS,≤100
360303722260,Kathleen Williams,KATHLEEN WILLIAMS FOR MONTANA,≤100
103028461095869,StarBright,These ads ran without a disclaimer,≤100
586751814690068,Joni Ernst,Joni for Iowa,≤100
101136147910784,Represent Justice,Represent Justice,≤100
490245477731465,Patrick Seymour for Vermont House,Patrick Stewart Seymour,≤100
841674172695329,Self-Care Is For Everyone,These ads ran without a disclaimer,≤100
679171239164792,Supermajority,Supermajority,≤100
202851657003895,We Are PA,The Story of Us,≤100
102007364981549,Brent Householder for Montpelier JP,Householder for JP,≤100
109984394118472,Mask Exemption Cards,Mask Exemption Cards,≤100
153278754738777,Climate Reality,The Climate Reality Project,≤100
114509405243551,Matthew Choate for VT State Senate - Caledonia/Orange District,Matthew A Choate,≤100
100318944827269,Amy Kennedy,AMY KENNEDY FOR CONGRESS,≤100
308159713150350,Voter Protection Project,VOTER PROTECTION PROJECT,≤100
1107973016071967,Wesley Hunt,Hunt for Congress,≤100
6231686654,Compassion International,"COMPASSION INTERNATIONAL, INCORPORATED",≤100
51379424899,Mercy Ships,MERCY SHIPS INTERNATIONAL,≤100
12301006942,Democratic Party,BIDEN VICTORY FUND,≤100
120894889313043,Meg Hansen,Meg Hansen for Vermonters,≤100
8321461609,MomsRising.org,MomsRising Together,≤100
810122486032496,Jackie Gordon,JACKIE GORDON FOR CONGRESS,≤100
2410084349217985,Living Facts,"Living Facts, an initiative of The Pew Charitable Trusts",≤100
90498769709,Edenpure,EdenPURE®,≤100
171287339973880,LCV Victory Fund,"LCV Victory Fund, 202-785-8683, and not authorized by any candidate or candidate’s committee",≤100
20395377020,Old Navy,Old Navy LLC,≤100
971668776283950,PolicyEd,Hoover Institution,≤100
1593027961014790,Vermont State Senator Alison Clarkson,Alison Clarkson for State Senate,≤100
7814597100,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,≤100
2040270322863853,Tina Smith,TINA SMITH FOR MINNESOTA,≤100
260713150211,Protect Our Winters,Protect Our Winters,≤100
215642455673147,Build the Wave,BUILD THE WAVE,≤100
894096170667732,Ashley Hinson,Ashley Hinson For Congress,≤100
19746387261,Humane Society International,Humane Society International,≤100
