Page ID,Page Name,Disclaimer,Amount Spent (USD)
108118933908193,Next Level Goods,Next Level Goods LLC,367
702582586516561,CBN Israel,"The Christian Broadcasting Network, Inc.",366
111892670610842,Political AF,wowengraving,365
627806690985589,Rep. Kent McCarty,The Committee to Elect Kent McCarty,364
107315591003146,Healthier Lifestyle,Katie Yazhen Gao,363
109822293929207,Brian Flowers for Congress,Flowers for Congress,360
118502801658228,Young Kim,Young Kim for Congress,360
128191957875317,Cooking With Hope,Soyoung Cho,359
129255907131113,NumbersUSA,NUMBERSUSA EDUCATION AND RESEARCH FOUNDATION,359
692220144192046,Empower Mississippi,Empower Mississippi,358
2225580284361712,Tommy Tuberville,"TUBERVILLE FOR SENATE, INC.",355
107109947803536,Analyzing America,Gregory Lawrence Burright,354
105707511217866,Communities Joining Hands,Elena Zhan,349
116238930177726,Artsiful,Brad Aaron Shaw,348
104614641200137,MeidasTouch,MEIDASTOUCH,347
429812024048177,Doug Jones for Senate,DOUG JONES FOR SENATE COMMITTEE,345
102875587947942,Keep Trump In Office,Keep Trump In Office,340
481559282597914,TrumpersUnite,Respect The Look,339
117410271826,American Public University,These ads ran without a disclaimer,337
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,337
116222966843926,US Concealed,US Concealed,329
6231686654,Compassion International,"COMPASSION INTERNATIONAL, INCORPORATED",327
111023584012681,Open Road Homeward,Samantha Lyn Weldon,326
159616034235,Walmart,WALMART INC.,326
123651254408327,Sokolove Law,"Sokolove Law, LLC",326
345378512258813,Elise Stefanik,ELISE FOR CONGRESS,326
866462300044758,"Mayor George Flaggs, Jr.",City of Vicksburg,323
8550121410,Free Speech America Project,MEDIA RESEARCH CENTER,322
1556932204325823,ProgressPop,ProgressPop,320
101591551371555,Fire Mitch. Save America.,SAVE AMERICA FUND,319
2037695643113766,Blexit,Blexit Foundation,319
10498053716,Media Research Center,MEDIA RESEARCH CENTER,318
104351147973521,BLM Store,www.BLM.store,317
253176211407506,Mississippi Republican Party,MISSISSIPPI REPUBLICAN PARTY,317
356482637745012,Stansberry Research,Stansberry Research,316
75529708755,EA SPORTS MADDEN NFL,These ads ran without a disclaimer,314
293225127381200,Patriot Depot,The Patriot Depot,313
971668776283950,PolicyEd,Hoover Institution,312
102745147891580,Trump Coolers,Trump Coolers,312
1934191280189700,Health Care Voter,Health Care Voter,311
104089378027523,The Water Guys,These ads ran without a disclaimer,311
596556607135301,The Earthling Co.,The Earthling Co.,308
142432192446984,David Horowitz Freedom Center,David Horowitz Freedom Center,306
1136781033034012,Brave New Look,Brave New Look,306
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,304
1530883997194411,United States Constitution,Flag and Cross,303
300125763392341,Bigger Pie Forum,Bigger Pie Forum,302
7833534974,Florida Democratic Party,Florida Democratic Party,300
71383025128,PARIS - Guerrilla Funk Recordings,"Guerrilla Funk Recordings and Filmworks, LLC",298
788394134539871,USPS Business,United States Postal Service,297
7292655492,MoveOn,MOVEON.ORG POLITICAL ACTION,293
620876905078050,Debt Chef,These ads ran without a disclaimer,292
350784278974539,Turning Point Action,Turning Point Action,292
8501031021,VoteVets.org,VOTEVETS,289
58736997707,Marco Rubio,Marco Rubio for Senate,286
127821707877,YWCA USA,"YWCA OF THE USA, NATIONAL BOARD (INC)",284
109092142462587,Adam Schiff,SCHIFF FOR CONGRESS,284
156268994819596,Marc J. Bern & Partners LLP,Marc J. Bern & Partners LLP,283
87199812705,Advocates for Youth,ADVOCATES FOR YOUTH INC,281
237477017606,Club for Growth,Club for Growth,278
213041185421849,Lance Harris,Lance Harris Campaign,277
439743359462418,RePublic Schools,Republic Schools Nashville,275
333710103706307,Giffords,GIFFORDS PAC,274
109984394118472,Mask Exemption Cards,Mask Exemption Cards,274
1650167181867684,"Madison County, MS Government","MADISON, COUNTY OF",270
100517105076564,Shining Lifetime,Daniel Vasquez,268
8325302025,Friends of the Earth U.S.,Friends of the Earth,267
557051651115624,Stidham Financial Services,Stidham Financial Services,261
1013304945470529,My Pride Apparel,My Pride Apparel,260
257019421075897,Cory Gardner,Cory Gardner for Senate,259
8492293163,Environmental Defense Fund,Environmental Defense Fund,258
260668817346988,Ignite National,IGNITE,253
107589664099282,Stand Up To China,"Stand Up To China, Inc.",251
107081137797631,The Second Essentials,Yoonjoo Park,251
105707511217866,Communities Joining Hands,Communities Joining Hands,251
1268410219898273,Tango Tango,Tango Tango Inc,250
133609566708653,City of Hattiesburg-Government,CIty of Hattiesburg - Government,250
105269984593079,The Way I See It,Focus Features,249
6333396177,NewsBusters.org,MEDIA RESEARCH CENTER,248
103911824657671,Health Insurance,Michael Melen,246
109698737529541,WomanKindness,WomanKindness,246
108228897468271,Superfeed,Feedme Inc.,245
2410084349217985,Living Facts,"Living Facts, an initiative of The Pew Charitable Trusts",245
104099074492299,Derrick Van Orden,VAN ORDEN FOR CONGRESS,241
263210730984251,We Are Great Again Pac,WE ARE GREAT AGAIN PAC,240
166654550027149,"Roberts Wilson, P.A. Injury Lawyers",William Roberts Wilson,238
105084617912738,PatriotQuizzes,patriotquizzes.com,237
309798029121030,Everytown for Gun Safety,EVERYTOWN FOR GUN SAFETY VICTORY FUND (EVERYTOWN VICTORY FUND),237
373814729643508,Let America Vote,LET AMERICA VOTE PAC,236
108073649248029,The CLEO Institute,The CLEO Institute Inc,235
1836138529938551,Greater Half,Greater Half,235
719913581472398,Napoli Shkolnik PLLC,Napoli Law,235
100320671802111,Sign For Trump,J&J MKT LLC,234
205395906412,UAW International Union,"INTERNATIONAL UNION, UNITED AUTOMOBILE, AEROSPACE AND AGRICULTURAL IMPLEMENT WORKERS OF AM",232
217976018236954,OutKick,Outkick Media LLC,232
1575347412785991,Cheddar,Cheddar,231
30914589895,The International Fellowship of Christians and Jews,"INTERNATIONAL FELLOWSHIP OF CHRISTIANS & JEWS, INC.",231
322734485276208,Councilman Vernon Greenlee,Jason Miller Greenlee,230
210333902420876,Sean Parnell,AMERICANS FOR PARNELL COMMITTEE,230
203197030603239,8 Billion Trees,8 Billion Trees,229
894096170667732,Ashley Hinson,Ashley Hinson For Congress,229
7814597100,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,227
115381416978578,House Flag Decor,These ads ran without a disclaimer,226
277005566267077,Blueland,Blueland,225
202851657003895,We Are PA,The Story of Us,224
6240652407,Young America's Foundation,YOUNG AMERICA'S FOUNDATION INC,223
42002969352,Center on Budget and Policy Priorities,Center on Budget and Policy Priorities,222
166471303706,OkCupid,"MATCH GROUP, LLC",222
134452023239984,Human Coalition,Human Coalition,221
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",220
808450969246896,"Rebecca Walser, Tax Attorney, CFP",Walser Wealth Management,220
216133722551727,Mississippi Local News - News Break,These ads ran without a disclaimer,220
322551718276442,Lemons Are Blue,Lockwell LLC,220
32975139631,If Americans Knew,If Americans Knew,218
277414242013,Joyce Elliott,JOYCE ELLIOTT FOR CONGRESS,218
35169196082,Project HOPE,"PROJECT HOPE-THE PEOPLE-TO-PEOPLE HEALTH FOUNDATION, INC.",218
242679302418244,Denison Forum,Denison Ministries,216
100801898452309,The Daily Patriot,lunchtime.uk.com,216
20531316728,Facebook App,These ads ran without a disclaimer,216
309308412520731,Sandy Hook Promise,Sandy Hook Promise,214
628891490457484,Nancy Mace,Nancy Mace for Congress,211
105169987934084,Let MS Vote,Let Mississippi Vote,211
12301006942,Democratic Party,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,209
103645227897737,Zesty Salsa,Gabriel F Serrano,209
675471506247724,Adair for Congress,ADAIR FOR CONGRESS,208
14856729724,Gap,Gap Inc,208
106949844346620,Trumpian Republicans,Gregory Lawrence Burright,207
101127364972509,Dems For USA,Dems For USA,206
64742342517,Hagee Ministries,"GLOBAL EVANGELISM, INC.",206
393932827634250,Dissent Pins,Common Practice,206
103218576421422,GirlTrek: Healthy Black Women and Girls,GirlTrek,205
169294473121454,Policetees.com,These ads ran without a disclaimer,204
102745147891580,Trump Coolers,Eric Clifford Juels,204
107621417761522,American Patriot Store,lunchtime.uk.com,204
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC",204
109320440856128,Together Beat Hate,"Foundation to Combat Anti-Semitism, Inc.",201
108557097612242,Vote By Mail PAC,Vote By Mail PAC,201
522185491624549,Connie Rockco for Harrison County Tax Collector,Connie Rockco,200
253791814655400,Doug Collins,"COLLINS FOR SENATE, INC.",199
828902563856302,Chuck Schumer D-NY,FRIENDS OF SCHUMER,198
189097124503473,Goldco,Goldco,198
22561081832,NRA Institute for Legislative Action,NRA Victory Fund,197
1487185301595755,Wish Local,CONTEXTLOGIC INC.,196
231154884924705,AboutTrump.org - and Biden,A MARK FOUNDATION,194
105536127617594,The American Digest,The American Digest,194
209516845093,NRDC Action Fund,NRDC Action Fund,193
1084856268238034,Trump Talking,Roberto None Lugo,193
737686089933715,Conservative Collections,Mainline Media Group,193
114494345263491,E&J Brandy,These ads ran without a disclaimer,192
1249645485192592,Vicky Rose for Mississippi,Victoria Charlee Rose,192
1765073800454902,Reform Austin,Reform Austin Inc.,191
100665248461692,Bob Lee for MS House District 66,Brittany Alicia Brown,190
520589958011829,United Medicare Advisors,These ads ran without a disclaimer,190
956112704484286,American Update,American Update,190
113893130439041,GenFree,Gen Free,189
537534316395916,Students for Trump,Turning Point Action,189
629732217415068,Republican Party,Greater Half,188
129278807814364,Women of Welcome,Welcome.,188
11006419356,The Voice of the Martyrs - USA,"VOICE OF THE MARTYRS, INC., THE",188
15188122178,The Hamilton Collection,The Hamilton Collection,187
683872625157265,Theresa Greenfield,THERESA GREENFIELD FOR IOWA,187
1610834479233860,Fight For Reform,End Citizens United Non-federal,187
27544763621,Prison Fellowship,Prison Fellowship,186
102137374563260,Confide in American Pride,John Allen Franson,185
159575541165,United Way Bay Area,UNITED WAY OF THE BAY AREA,185
1435071773455316,Daily Wire,The Daily Wire,185
21455818797,Feed the Children,"FEED THE CHILDREN, INC.",184
104027944769027,Proud Patriot Shop,The GOP Shop,183
29883711738,Independent Women's Voice,Independent Women's Voice,183
21472760578,C-SPAN,C-SPAN,183
357750373755,National Domestic Workers Alliance,National Domestic Workers Alliance,182
223055747744143,Beto O'Rourke,Powered By People,182
105433064492153,The Return 2020,The Return International,181
211972722156574,DraftKings,These ads ran without a disclaimer,178
417522508294454,Job Creators Network,Job Creators Network,177
305643856459460,Burgess Owens,Burgess 4 Utah,177
1088950287806118,Climate Hustle 2,CFACT,176
342887442508723,Convention of States,Convention of States Action,176
128167457221813,Public Transportation,Voices for Public Transit,175
111247143710255,Black Beard Fire Starters,These ads ran without a disclaimer,175
104027944769027,Proud Patriot Shop,Georgia Rose Benoit,175
100506848295759,Made to Fail,Made To Fail,175
113891694102,Energy Citizens,AMERICAN PETROLEUM INSTITUTE,175
160630887998827,Let Them Live,Let Them Live,174
166618413413767,Jay Sekulow,American Center for Law and Justice,174
100722328329613,Every Single Vote,Every Single Vote,173
865633690313272,Unbothered,These ads ran without a disclaimer,173
113553048669158,Rick Scott,TEAM RICK SCOTT,172
620713201889883,Jamie Anderson for Lafayette County School Board,Jamie Anderson for Lafayette County School Board District 1,172
625163578131723,Bravely Facing Tomorrow,Gregory Inwha Park,172
137855609584310,TBN,TRINITY BROADCASTING NETWORK INC,171
1678492922390061,WorkingNation,WorkingNation,171
103028461095869,StarBright,These ads ran without a disclaimer,170
1393911800825140,OZY,OZY Media Inc,170
