Page ID,Page Name,Disclaimer,Amount Spent (USD)
344346245749372,Shore Trendz,RHW.COM LLC/DBA Shore Trendz,≤100
115777632950,Lou Dobbs,HARPERCOLLINS PUBLISHERS L.L.C.,≤100
114570545240850,Who Gives A Crap,These ads ran without a disclaimer,≤100
119283008140727,Pela Case,These ads ran without a disclaimer,≤100
208995206494496,EcoRoots,These ads ran without a disclaimer,≤100
1682876188698809,United for Respect,United for Respect,≤100
214002058736436,Unite America,UNITE AMERICA,≤100
100362008472396,Elect Educators Everywhere,Elect Educators Everywhere,≤100
143195412381888,"Georgia Gun Owners, Inc.",Georgia Gun Owners,≤100
1399926390134311,Nature's Generator,Huntkey USA Inc,≤100
387303754807323,Legendary Rootz,These ads ran without a disclaimer,≤100
110061623807565,Kelly Loeffler,Georgians for Kelly,≤100
122894447754361,Institute for New Economic Thinking,"INSTITUTE FOR NEW ECONOMIC THINKING, THE",≤100
207245375352,SAGE,These ads ran without a disclaimer,≤100
154894841387125,Keep America American,Keep America American,≤100
134571176638205,One Tree Planted,One Tree Planted,≤100
269479249997,National Shooting Sports Foundation | NSSF,National Shooting Sports Foundation,≤100
166495790533335,American Population Panel,CHRR,≤100
497348647140658,Point Source Youth,Point Source Youth,≤100
162623897133712,David French,Macmillan Publishing,≤100
45737047735,NARAL Pro-Choice Washington,NARAL Pro-Choice Washington,≤100
319839018617623,I Love Sammamish,ilovesammamish,≤100
1605226979725996,State Representative Nick Duran,"Nick Duran, Democrat, for Florida House",≤100
115497288466814,Home Builders Association of Central Arizona,Home Builders Association of Central Arizona,≤100
399449253859486,The Patriot Sheepdog,ARCS Self Defense and Combatives LLC,≤100
176490749472416,Snohomish County Libertarian Party,Snohomish County Libertarian Party,≤100
299295363912730,New Politics Leadership Academy,New Politics Leadership Academy,≤100
322222884530329,Former State Representative Bob Cortes,"Bob Cortes, Republican, for State Representative",≤100
114848270361930,Trumpian Republicans,Republican Nations,≤100
246323280108,American Medical Association (AMA),American Medical Association,≤100
101420381658477,Locke & Key PAC,LOCKE & KEY PAC,≤100
80892038525,Ohio Democratic Party,OHIO DEMOCRATIC PARTY,≤100
49618959325,Jennifer Brunner,Jennifer Brunner Committee,≤100
104112564741005,Artists In Presidents,Artists In Presidents,≤100
297706507036856,Charles Koch Institute,Charles Koch Institute,≤100
108228897468271,Superfeed,These ads ran without a disclaimer,≤100
1545826148838592,Trump 2020,Gregory Lawrence Burright,≤100
240290369507552,Bend the Arc Jewish Action,Bend the Arc: Jewish Action,≤100
238878599561282,myCNAjobs,These ads ran without a disclaimer,≤100
1279348408815170,Happy Box Store,These ads ran without a disclaimer,≤100
305894606423160,ParentsTogether,ParentsTogether,≤100
257084341125701,Crowdpac,Crowdpac LLC,≤100
746838268687634,Tom O'Halleran,TOM O'HALLERAN FOR CONGRESS,≤100
623835887637973,Hero PAC,Hero PAC,≤100
112903096897476,Merav Ben-David,BENDAVID2020,≤100
309072629157350,National Coalition for Infant Health,National Coalition for Infant Health,≤100
28446275521,Military Officers Association of America (MOAA),Military Officers Association of America,≤100
162635987104707,GOP Mall,"DANWAL, INC.",≤100
136116246452638,"Forestdale, Inc.","FORESTDALE, INC.",≤100
1865047147110748,Death Penalty Action,Death Penalty Action,≤100
1724818571163958,Action Center on Race and the Economy,"ACTION CENTER ON RACE AND THE ECON, THE",≤100
181888625087,Greg Abbott,Texans for Greg Abbott,≤100
40043524983,Constitutional Accountability Center (CAC),Constitutional Accountability Center,≤100
168876449866088,The Years Project,The Years Project,≤100
18983389920,Open Society Foundations,Open Society Foundations,≤100
100374388047994,Producsio,Producsio,≤100
20693410452,Anti Flag,A-F RECORDS,≤100
378084314984,Trane Technologies,These ads ran without a disclaimer,≤100
100846774982239,Protect Our Police PAC,Protect Our Police PAC,≤100
111187667282800,Temple Coins,These ads ran without a disclaimer,≤100
172531602775264,Joe Gruters,Joe Gruters for Florida State Senate (District 23),≤100
504161563089343,BlackPAC,Black PAC,≤100
105882174183801,PACRONYM,"PACRONYM, PACRONYM.org. Not authorized by any candidate or candidate’s committee.",≤100
2024724794495270,Engage OC,Engage OC. Not authorized by a candidate or a committee controlled by a candidate. FPPC# 1415819,≤100
511235549007985,PRJKT RUBY,These ads ran without a disclaimer,≤100
10522915788,Guayakí Yerba Mate,Steven Zachary Karr,≤100
582293558518300,Abby Broyles,ABBY BROYLES FOR US SENATE,≤100
152766071443309,The City University of New York,City University of New York,≤100
2462711113949261,Science To Save The World,LIFE EXTENSION ADVOCACY FOUNDATION INC.,≤100
102829994892258,Election Year Merch,Election Year Merch,≤100
700153177010264,Plant Based Products Council,Plant Based Products Council,≤100
202206013177405,A Safer Eugene & Lane Co. - Oregon,"A Safer Eugene & Lane County, Oregon",≤100
108651637495359,American Searches,"AMERICAN SEARCHES, INC.",≤100
162836567766,The Carlson Law Firm,These ads ran without a disclaimer,≤100
1538979602980387,MyParkinsonsTeam,These ads ran without a disclaimer,≤100
107334019308912,Olive Crest - USA,OLIVE CREST,≤100
6334782252,Oceana,OCEANA,≤100
239369754353,Wooden Ships by Paola Buendia,WOODEN SHIPS OF HOBOKEN,≤100
324119001078997,"Sanford Heisler Sharp, LLP","Sanford Heisler Sharp, LLP",≤100
113688303742241,The Philadelphia Statement,The Philly Statement,≤100
1400772006635782,Josh Harder,JOSH HARDER FOR CONGRESS,≤100
135002490472474,Conor Lamb,CONOR LAMB FOR CONGRESS,≤100
113335773562471,President Trump For Re-Election,Great American Era,≤100
8002590959,Rainforest Action Network,RAINFOREST ACTION NETWORK,≤100
193568774210,Montana Republican Legislative Campaign Committee,Montana Republican Legislative Campaign Committee,≤100
111982742583496,Kairos Traders,YOUTH WITH A MISSION STRATEGIC FRONTIER,≤100
434224137354568,Dr. Rich McCormick for Congress,Friends of McCormick,≤100
110773130329664,Lulu Seikaly for Congress,LULU FOR TEXAS,≤100
382704111747984,Paths To Understanding,Terry Bruce Kyllo,≤100
392337337500057,BruinsVote,Associated Students UCLA,≤100
44224524016,American Kidney Fund,"AMERICAN KIDNEY FUND, INC.",≤100
279890513018,Islamic Networks Group - ING,"ISLAMIC NETWORKS, INC.",≤100
384336778589668,Defend Our Constitution,COMMON CAUSE,≤100
1833879943496521,Spread The Vote,Spread the Vote,≤100
2003954429849200,Carrie Kerpen,LIKEABLE MEDIA,≤100
101252258324890,The Con,Abramorama Inc.,≤100
97881994595,Movement Strategy,These ads ran without a disclaimer,≤100
154894841387125,Keep America American,These ads ran without a disclaimer,≤100
102161004838994,Melissa Gould for Judge,Melissa Gould for Judge,≤100
112024300569005,Spokane Hospitality Coalition,Kraken Creative,≤100
1478914319084569,Majlis Ash-Shura of New York,Majlis Ash-Shura of New York,≤100
1772437266382039,Black Buck Apparel,Black Buck Apparel,≤100
243502949110951,Airport Workers United,SERVICE EMPLOYEES INTERNATIONAL UNION,≤100
44340057816,Uncommon Goods,UncommonGoods,≤100
405489839479373,Elevate Energy,Elevate Energy,≤100
100131288480883,"Let Live, Let Liberty",Jae W Seo,≤100
48633443837,YesStyle.com,These ads ran without a disclaimer,≤100
222909321977696,Consumer Action Network,"Consumer Action Network, Inc.",≤100
103341131486608,Anti Racist Social,Salman Ahmed Elmi,≤100
12692955711,Chronicle of Higher Education,"CHRONICLE OF HIGHER EDUCATION, INC. (THE)",≤100
283925872728,Stand for Children Arizona,Stand for Children Arizona IEC,≤100
111151490241542,Pollemix,Pollemix,≤100
183675225003458,Fight Colorectal Cancer,Fight Colorectal Cancer,≤100
108777231824,Manhattan Institute for Policy Research,MANHATTAN INSTITUTE FOR POLICY RESEARCH INC,≤100
7890108747,Conservation Northwest,CONSERVATION NW,≤100
370256320073825,Justin Hwang for Oregon,Friends of Justin Hwang,≤100
102180581141864,Onlyonejewelrycom,These ads ran without a disclaimer,≤100
130268756992804,Yale Climate Connections,Yale Climate Connections,≤100
111658630395595,Suzanne Weber,Friends of Suzanne Weber,≤100
60155507766,Children's Health Fund,Children’s Health Fund,≤100
105380351292143,Team Kawa,Abraham None Kawa,≤100
62885664584,NARAL Pro-Choice Virginia,NARAL Pro-Choice Virginia,≤100
1835838916635491,Transamerica Center for Health Studies,Transamerica Center for Health Studies,≤100
102343158289924,Shakedown Street,These ads ran without a disclaimer,≤100
108282864070156,1776 Unites,Woodson Center,≤100
134275060386,DAV,These ads ran without a disclaimer,≤100
1905515863109983,Power In Cooperation,Power in Cooperation,≤100
110502340695786,360 Collective,360 Collective,≤100
103128341403089,People's Choice For President,People's Choice For President Institute,≤100
1900315810015186,Vow for Girls,"VOW - To End Child Marriage, Inc.",≤100
99056648937,NIAC,NIAC Council,≤100
100301875145359,Wandler for the 7th,Vote Wandler,≤100
987698164585861,Citizen Ed,Citizen Education,≤100
59254639983,Boston Medical Center,BOSTON MEDICAL CENTER,≤100
209255512459483,DentaQuest,"DENTAQUEST VENTURES, LLC",≤100
5457479962,Diabetes Daily,Thrivable,≤100
600217573480158,GOPStore.com,GOPStore.com,≤100
104595717689691,Secure Families Initiative,Secure Families Initiative Foreign Policy for America,≤100
110608137424774,Hispanic Federation Puerto Rico,Hispanic Federation With Facebook Ad Credits,≤100
112650016883848,Fair and Square,Fair And Square PAC,≤100
170918006892,G.I. Jobs,Victory Media DBA GI Jobs,≤100
911845658833043,I Am An Immigrant,FWD.us Education Fund,≤100
111678373983031,Shop Jollies,BRAND KNEW,≤100
16746288173,Population Services International,POPULATION SERVICES INTERNATIONAL,≤100
