Page ID,Page Name,Disclaimer,Amount Spent (USD)
629280337699154,Claim What's Yours,City of Tucson,12851
6726182861,Mike Pence,"DONALD J. TRUMP FOR PRESIDENT, INC.",12590
791543660926838,"I'll go ahead and keep my guns, Thanks",2A4LIFE LLC,12486
259130650776119,Mitch McConnell,MCCONNELL SENATE COMMITTEE,12211
104856814505092,The Kids Guide,The Kids Guide,12063
372579323332843,Shea Stanfield,Elect Shea Stanfield,11692
747436915270894,Congressional Leadership Fund,CONGRESSIONAL LEADERSHIP FUND,11686
810192212649679,Richer For Recorder,Richer for Recorder,11671
100391581727524,Defeat By Tweet,DEFEAT BY TWEET,11624
327837911149503,2A4Life,2A4LIFE LLC,11503
95483488591,Democratic Party of Wisconsin,DEMOCRATIC PARTY OF WISCONSIN,11390
537534316395916,Students for Trump,Turning Point Action,11150
153755258313622,Jennifer Pawlik,Jennifer Pawlik for AZ House. Authorized by Jennifer Pawlik.,11137
1061240530648502,Joe Collins,JOE COLLINS FOR CONGRESS,11071
1131440700290976,Tiffany Shedd,TIFFANY SHEDD FOR CONGRESS COMMITTEE,11052
165364270823448,Aaron Lieberman for Arizona,Elect Aaron Lieberman,10892
170437389362,Maricopa County Democratic Party,Maricopa County Democratic Party,10727
110018833813683,Flip the Senate,SMP,10615
1950808391611889,Jim O'Connor - Arizona Corporation Commission,Write-In Jim O'Connor,10533
544628295627375,Anna Tovar,Tovar for Arizona. Authorized by Anna Tovar.,10514
6500552187,Hulu,"HULU, LLC",10460
2330577043935831,Sara Gideon,SARA GIDEON FOR MAINE,10442
169294210117209,Bill Mundell for Corporation Commission,Mundell 2020,10398
172723476083583,Stanton for Arizona,Stanton for Arizona,10323
1209457952426541,NILC Immigrant Justice Fund,NILC Immigrant Justice Fund,10244
103983379801,Texas Democratic Party,SUPER STATES 2020,10107
612701059241880,Latinos for Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,10003
118714808054,Mi Familia Vota,Mi Familia Vota,10000
114392709950055,AZ Census 2020,AZ Census 2020,9844
278654918829164,Arizona Center for Empowerment,ARIZONA CENTER FOR EMPOWERMENT,9799
127225910653607,PragerU,PragerU,9712
104934207736995,Paycheck to Paycheck,Center for American Progress Action Fund,9621
271920770168228,Secretary Katie Hobbs,Office of the Arizona Secretary of State,9596
103984988131485,David Schweikert: Betraying Our Trust,DCCC,9558
268709413907753,Our American Century,OUR AMERICAN CENTURY,9499
1422865467953863,Kelli Butler for Arizona,Kelli Butler for Arizona. Authorized by Kelli Butler.,9445
433445370046333,Unidos US Action Fund,UnidosUS Action Fund,8999
2352630938293825,Mytacticalpromos,Entremax,8903
151525932186806,When Democrats Turn Out,WHEN DEMOCRATS TURN OUT PAC,8783
1316372698453411,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez for Congress,8654
24330467048,Americans for Prosperity,AMERICANS FOR PROSPERITY,8592
602714436529710,End Citizens United,END CITIZENS UNITED,8579
228754857151053,House Majority PAC,House Majority PAC,8558
623565561610001,Project Yellowstone,Project Yellowstone,8520
367306643463363,Senator Sean Bowie,Sean Bowie for State Senate. Authorized by Sean Bowie,8487
2197543200459333,One Country Project,One Country Inc,8404
102811394596408,Rex Scott for Pima County Supervisor,Scott for Supervisor,8382
88910615677,Arizona Game & Fish Department,Arizona Game and Fish,8303
1157993737632395,Kate Gallego for Phoenix,Kate Gallego for Phoenix Mayor,8203
538649879867825,Red Table Talk,"Facebook, Inc.",8191
157652584384932,David Schweikert,FRIENDS OF DAVID SCHWEIKERT,8123
10150117105250068,Arizona Republican Party,Arizona Republican Party,8056
428821014132730,Katie Porter,Katie Porter For Congress,8044
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,8022
1635441679872518,Kimberly Klacik,Kim Klacik for Congress,7999
605168822998856,314 Action,314 ACTION FUND,7872
22561081832,NRA Institute for Legislative Action,NRA Political Victory Fund,7761
1600352356914768,PushBlack,PushBlack,7599
679171239164792,Supermajority,Supermajority,7504
112454848794673,Community Food Bank of Southern Arizona,"COMMUNITY FOOD BANK, INC.",7331
7292655492,MoveOn,MOVEON.ORG POLITICAL ACTION,7236
168051710543266,Lacy Johnson,Lacy Johnson for Congress,7099
104558271388268,Vote No Prop 208,Vote No Prop 208,7089
147344832098401,Maricopa County Sheriff's Office,Maricopa County Sheriff's Office,7074
2441418409256581,Judy for AZ,Judy Schwiebert for State Rep - District 20. Authorized by Judy Schwiebert,6995
103644036958,United Association,United Association Political Education Committee,6892
71387879392,"City of Mesa, Arizona Government",City of Mesa,6890
19554217292,American Heart Association: You're the Cure,American Heart Association,6711
328853823844484,Balance of Power,Balance of Power,6457
105732744375701,Steve Bullock,MONTANANS FOR BULLOCK,6373
229422593795044,State Government Leadership Foundation,State Government Leadership Foundation,6162
18982436812,ACLU,American Civil Liberties Union,6141
1161005637372969,Just Democracy,Just Democracy,6118
97493741436,John W. Hickenlooper,HICKENLOOPER FOR COLORADO,6105
103075334816156,UFCW Votes,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION,6078
244554749685,National Congress of American Indians,NATIONAL CONGRESS OF AMERICAN INDIANS with Facebook ad credits,6054
2267285956849056,Donald Trump 2020 Fans,I Love My Freedom,6047
9002965673,Freeform,Freeform,6023
114710126648118,Republican Dogs,Republican Dogs,6017
18813753280,Human Rights Campaign,HUMAN RIGHTS CAMPAIGN EQUALITY VOTES,5889
2353537341582545,Proud Patriots,Proud Patriots,5732
107210084216238,Humanity Forward,Humanity Forward,5697
101654774973359,Promises Made Promises Kept,"DONALD J. TRUMP FOR PRESIDENT, INC.",5644
214074219133959,City of Mesa en Español,City of Mesa,5598
1871071139797362,Elect Kathy Knecht for AZ House,Kathy Knecht for State Representative-LD21. Authorized by Kathy Knecht.,5518
442553959494293,Pay Up Climate Polluters,Center for Climate Integrity,5470
101841064740873,Rural Arizona PAC,Rural Arizona PAC,5389
112977240544542,New Mexico 2020,Individual New Mexico Counties,5296
2037096416617043,Elect Kristin Dybvig-Pawelko,Elect KDP,5242
183963015310306,Andy Biggs,Biggs for Congress,5238
104614641200137,MeidasTouch,MEIDASTOUCH,5236
1449461518652183,4Patriots,4Patriots LLC,5179
100137754724934,Trump 2020 Supporters,Proud Right Winger,5076
112325855474892,Speak Up For Education and Kids,National Education Association,5041
104766211232210,Feel Good Voting,Feel Good Action,5022
9324910069,NRSC,NRSC,5015
1336293769761923,Jon Ossoff,JON OSSOFF FOR SENATE,5014
45002877992,FOX,FOX Broadcasting,4955
1900853040223913,Count All Kids,Partnership for America's Children with Facebook Ad Credits,4910
717115395103069,PrintedKicks,Printed Kicks,4761
101927028250230,American Liberty Fund,AMERICAN LIBERTY FUND,4753
1419388578092947,Anna Paulina Luna,ANNA PAULINA LUNA FOR CONGRESS,4747
96935476345,Democratic Governors Association (DGA),DEMOCRATIC ACTION,4702
406499432802163,Anthony Kern,Vote Kern,4680
109111900634787,Reverend Raphael Warnock,WARNOCK FOR GEORGIA,4596
2527777323961638,Rural Utah Project,Rural Utah Project,4592
104919517531062,Vote Yes For Fairness,Vote Yes for Fairness,4583
105466846220976,J.D. Mesnard,Vote Mesnard,4535
158791100909689,Concerned Veterans for America,Concerned Veterans for America,4475
9465008123,Amazon.com,These ads ran without a disclaimer,4414
1496058363958689,Market Freedom Alliance,Market Freedom Alliance,4389
110749446963570,Courier,"Courier Newsroom, Inc.",4313
33713453361,Amazon Prime Video,These ads ran without a disclaimer,4284
2019329155010615,Sloan for Arizona,Sloan2020,4280
202531447982,Jimmy Chin,Protect Our Winters,4277
101776125035482,Native American Coalition,One Arizona,4231
51405613519,Focus on the Family,Focus on the Family,4226
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,4225
106091604274105,Independent Voices Arizona,Independent Voices Arizona,4195
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",4193
10150100007820094,Wendy Davis,WENDY DAVIS FOR CONGRESS,4186
244929708853349,Spotify,Spotify USA Inc.,4164
314499212242,Pfizer,Pfizer Inc.,4041
1456310534453054,Veteran Loans Online,"LMB OpCo, LLC",3977
92925746942,Judicial Watch,Judicial Watch,3972
159964696102,Kevin McCarthy,KEVIN MCCARTHY FOR CONGRESS,3969
114009933764548,The Patriot Club,RightWingGear,3875
101591551371555,Fire Mitch. Save America.,SAVE AMERICA FUND,3819
112658390566033,Yes on 444,Yes for Phoenix,3802
312208869424760,Field Team 6,Field Team 6,3801
355294377918872,American Federation for Children - Arizona Chapter,American Federation for Children. Not authorized by any candidate.,3794
33713453361,Amazon Prime Video,Amazon Prime Video,3746
101329438317952,Story Network Action,Story Network Foundation,3735
105577974544303,The USA Needs More Patriots,AmeriPolling,3722
665345483483486,NRA - National Rifle Association of America,NATIONAL RIFLE ASSN OF AMERICA,3688
461204744067686,Family Protection Association,Family Protection Association,3672
109092142462587,Adam Schiff,SCHIFF FOR CONGRESS,3670
80562389320,NARAL Pro-Choice America,NARAL Pro-Choice America,3595
1179768745376288,Ben Toma,Conservatives for Toma,3590
475456956305422,All Voting Is Local,Leadership Conference Education Fund,3503
273168429458189,Center for Western Priorities,Center for Western Priorities,3484
107971947651830,Protect America Now,Protect America Now,3439
320437294638279,Campus Vote Project,FAIR ELECTIONS CENTER,3438
5435784683,Greenpeace USA,"GREENPEACE, INC.",3431
8325302025,Friends of the Earth U.S.,Friends of the Earth,3404
215199482635728,Alek Skarlatos,ALEK FOR OREGON,3402
106663044307859,Mike Sievert,"T-MOBILE USA, INC.",3359
107476717689396,Save Our Schools Arizona Network,Save Our Schools Arizona Network,3338
104113087669604,Opportunity Arizona,Opportunity Arizona,3338
1955956844453897,Girard for Arizona,GIrard for Arizona,3323
43964138954,Arizona Students' Association,Arizona Students Association,3317
7933888572,Network Lobby,THE NETWORK,3309
144079300313,Center for Arizona Policy,"Center for Arizona Policy, Inc.",3295
1262385000516647,Jevin Hodge,Friends of Jevin D. Hodge,3295
46093654473,National Republican Congressional Committee,NRCC,3288
103597604713894,Team Trump Store,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,3286
1528980567353817,Love Has No Labels,Love Has No Labels with Facebook Ad Credits,3276
115497288466814,Home Builders Association of Central Arizona,Home Builders Association of Central Arizona,3261
260366367717440,Committee to Protect Medicare,Committee to Protect Medicare PAC,3255
142135291801,ACLU of Arizona,A C L U FOUNDATION OF ARIZONA,3251
7833534974,Florida Democratic Party,Florida Democratic Party,3249
304435663079126,iAmerica,SERVICE EMPLOYEES INTERNATIONAL UNION,3238
6204742571,Sierra Club,SIERRA CLUB,3213
107654924064350,Pat Timmons-Goodson,PATRICIA TIMMONS-GOODSON FOR CONGRESS,3186
465673877301596,Betty Guardado for Phoenix City Council,Betty Guardado for Phoenix City Council,3147
95181800661,Levi's,Levi's®,3144
203197030603239,8 Billion Trees,8 Billion Trees,3102
200650357207240,I Love My Freedom,I Love My Freedom,3079
109379100777665,Patriotism Isn't Dead,Patriot Polling,3074
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,3060
213792049451918,Stand For America,Stand For America Inc,3050
271228680000973,NativesOutdoors,The Rural Utah Project Education Fund,3036
746838268687634,Tom O'Halleran,TOM O'HALLERAN FOR CONGRESS,3021
106244251043808,Reuse Plastics,"AMERICAN CHEMISTRY COUNCIL, INC.",3001
115207933194520,John Little for Scottsdale City Council,JOHN LITTLE SCOTTSDALE 2020,2989
907919839243616,My Faith Votes,My Faith Votes,2980
1883837055193241,Shield Republic,Shield Republic,2971
105866724152350,Family Benefits Network,These ads ran without a disclaimer,2970
230053303681902,Americans for Prosperity Arizona,AMERICANS FOR PROSPERITY,2970
8934429638,Planned Parenthood Action,Planned Parenthood Action Fund,2919
100560711450721,Evangelicals for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",2906
346814612024906,BoyerAZ,Boyer for Senate,2849
105624247754904,More in Common,More in Common,2823
111428049989,Cal Cunningham,CAL FOR NC,2807
169597416843751,Stand Up America,Stand Up America,2790
101135471506210,NO on Prop 207,Arizonans for Health and Public Safety,2754
16477459734,League of Conservation Voters,"LEAGUE OF CONSERVATION VOTERS, INC",2748
223055747744143,Beto O'Rourke,Powered By People,2747
100256754899828,Patriot's Cave,Patriots Cave,2724
107485996026961,Pima Association of Governments,Pima Association of Governments,2684
408250066356,Bill O'Reilly,"Bill Me, Inc.",2684
85452072376,Newsmax,Newsmax Media,2682
17432811417,Working Families Party,"Working Families Organization, Inc",2673
343803465647657,Pima GOP,PIMA COUNTY REPUBLICAN PARTY,2666
220333879403845,Arizona's Future,The Future We Want. Major Funding by Citizens for Accountable Government. Not authorized by any candidate.,2657
2131180043636457,Dr. Matt Heinz for Supervisor,Dr. Matt Heinz for Supervisor,2644
580263329124569,i Count 2020,Coconino County,2636
106323360959211,Patriots Republic,Matthew James Stine,2624
834645469890446,Devin Nunes,DEVIN NUNES CAMPAIGN COMMITTEE,2614
187741797907314,The American Society of Anesthesiologists (ASA),"AMERICAN SOCIETY OF ANESTHESIOLOGISTS, INC., THE",2607
266114353867,Jeff Weninger,Weninger For AZ House,2563
203805062990264,Ben Shapiro,The Daily Wire,2538
934438026690635,YouGov,YOUGOV AMERICA INC.,2520
828902563856302,Chuck Schumer D-NY,FRIENDS OF SCHUMER,2511
1735441880027339,Center for Arizona Policy Action,Center for Arizona Policy Action,2491
216397232833,Penzeys Spices,Penzeys Ltd,2477
305832706292882,American Gun Association,GunAssociation.org,2474
105730617721072,Benny White for Pima County Recorder,Benny White for Pima County Recorder,2463
95356211637,Ben Ferguson,Ben Ferguson show,2425
45555240203,America First Credit Union,America First Credit Union,2390
355316521236121,John Cornyn,TEXANS FOR SENATOR JOHN CORNYN INC.,2379
110845550593681,Rural Arizona Action,Rural Arizona Action,2366
106928861137262,Global Final Expense Assistance,Laperryrea Daniyell Hobbs,2366
23875187730,Feeding America,Feeding America,2359
1418793998332905,Aaron Marquez,Friends of Aaron Marquez,2356
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC",2355
244752722204442,NALEO Educational Fund,NALEO Educational Fund with Facebook Ad Credits,2351
338028696036,Yahoo News,Verizon Media Inc,2348
1909465542698901,Nelson Recruiting LLC,Jessica Larea Nelson,2342
190543018083996,Joan Greene for Congress,JOAN GREENE FOR CONGRESS,2316
112509643754341,Vote Liz Harris,Vote Liz Harris,2293
743016619178814,Save My Care,Save My Country Action Fund,2277
210820618956311,Community Change Action,Community Change Voters,2265
130467958471,Jason Lewis,Jason Lewis for Senate,2237
683872625157265,Theresa Greenfield,THERESA GREENFIELD FOR IOWA,2234
277005566267077,Blueland,Blueland,2202
567371470277443,The Wilderness Society Action Fund,The Wilderness Society Action Fund,2200
2248926178652887,Rural Arizona Engagement,Rural Arizona Engagement,2194
111796606833420,Voter Protection Corps,"Voter Protection Corps Education & Advocacy Fund, Inc.",2192
110365397187271,Federici for Santa Cruz County Supervisor,Federici for Supervisor,2189
134236246709165,Pima County,Pima County,2189
1600907069987131,March For Our Lives,March For Our Lives,2188
69983322463,Ted Cruz,TED CRUZ FOR SENATE,2172
560140464159364,Stand for the 2nd Amendment,SFT2 Tactical Supply,2161
25852730092,Care2,Care2 Inc,2143
113666459994300,Big Dan Rodimer for Congress,RODIMER FOR CONGRESS,2138
118502801658228,Young Kim,Young Kim for Congress,2118
106344591236501,Oct. 5: Deadline for AZ Voter Registration,VOTO LATINO INC,2092
193860517413973,Diné C.A.R.E.,Resource Media,2092
187005858017014,Climate Power 2020,Climate Power 2020,2080
675471506247724,Adair for Congress,ADAIR FOR CONGRESS,2079
612701059241880,Latinos for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",2077
111393882812494,Amy McGrath,"AMY MCGRATH FOR SENATE, INC.",2064
160513344045084,John Neely Kennedy,"John Kennedy for Us, Inc",2051
167586229923327,World Food Program USA,World Food Program USA,2048
289446947817747,Global Citizen,"GLOBAL POVERTY PROJECT, INC.",2038
429812024048177,Doug Jones for Senate,DOUG JONES FOR SENATE COMMITTEE,2027
918509378314877,Kurland for Arizona House 23,Kurland 23,2014
18957518672,Rock the Vote,Rock The Vote,2000
101229485069553,America Votes Trump Out,TECH FOR CAMPAIGNS,1989
132492254050920,American AF,AAF Nation,1980
100926135067368,Defend Your Police,Defend Your Police,1965
8492293163,Environmental Defense Fund,Environmental Defense Fund,1947
266344180585578,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,1941
57403415485,Showtime Networks,Showtime Networks,1916
112230466965874,Vote Like a Woman,PEOPLE FOR PEOPLE,1901
596556607135301,The Earthling Co.,The Earthling Co.,1871
106224464107240,Jo Jorgensen,Jo Jorgensen for President,1864
104516673282383,Napier for Pima County Sheriff,Sheriff Napier 2020,1859
892673067526965,Project War Path,Project War Path,1846
617624205296968,Tim Dunn For Az House,Tim Dunn For AZ House. Authorized by Tim Dunn.,1846
6165653060,AFSCME,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,1830
103246576384034,Keep Scottsdale Special,Keep Scottsdale Special,1828
443329669123990,USAFacts,USAFacts Institute,1826
1235234926651814,51 for 51,51 for 51,1822
79125112926,Students for Life of America,"STUDENTS FOR LIFE OF AMERICA, INC.",1809
926650430723985,Really American,REALLY AMERICAN PAC,1800
109769817339733,Elect Dave Ortega Mayor,Elect Dave Ortega Mayor,1795
102671331487937,I Love My Freedom Store,I Love My Freedom,1775
106973694007283,Keep America Great Again,KagaGear.com,1765
393932827634250,Dissent Pins,Common Practice,1763
285399776661,Shawnna Bolick,Vote Bolick,1758
105577974544303,The USA Needs More Patriots,Anthony Alexander Morales,1758
530604487365010,Old Glory Flagpole Kits,Service First,1752
12503116997,Dennis Prager,Salem Media,1748
5720973755,Defenders of Wildlife,DEFENDERS OF WILDLIFE,1739
45393753416,Alliance Defending Freedom,Alliance Defending Freedom,1738
1338822066131069,Women's March,Women's March,1737
210820618956311,Community Change Action,Center for Community Change Action,1734
537709253344323,The News Break - News Break,These ads ran without a disclaimer,1723
598924810530984,Keeping America Great,FamTeeWorld,1710
503213206872350,Casteen for Maricopa County Superintendent,Casteen for Maricopa County,1703
114286980281478,Fair Maps Arizona,Fair Maps Arizona,1693
134728729902219,Voter Rights Action,Voter Rights Action,1678
405469100189512,Still My President - Donald Trump,Red State Politics LLC,1674
133185440374245,Sheriff Lamb,Sheriff Lamb,1674
