Page ID,Page Name,Disclaimer,Amount Spent (USD)
100145544831970,Opportunity Wisconsin,Opportunity Wisconsin,12257
100609191787271,Common Sense Voters Of America LLC,Common Sense Voters of America LLC,12232
146716918692692,AFP-Wisconsin,AMERICANS FOR PROSPERITY,11915
1209457952426541,NILC Immigrant Justice Fund,NILC Immigrant Justice Fund,11752
106224487503967,Family Friendly Wisconsin,FAMILY FRIENDLY ACTION PAC,11623
114985376580899,Neal Plotkin for State Senate,Plotkin for Senate,11014
53674651369,Susan B. Anthony List,Susan B. Anthony List,10910
101278694809805,Meme2020,Meme2020,10888
105756057589080,The Lincoln Project,The Lincoln Project,10815
110510263963808,Sara Rodriguez,Friends of Sara Rodriguez for Wisconsin,10655
104670988063783,Radical Robyn Vining,American Federation for Children Action Fund – WI IE Committee,10512
169597416843751,Stand Up America,Stand Up America,10354
100391581727524,Defeat By Tweet,DEFEAT BY TWEET,9987
114192057073255,Fight for Our Heroes,Fight for Our Heroes,9889
110762610521896,More Than A Vote,"More Than A Vote, Inc",9783
100907651494467,Protect Wisconsin Public Schools,Protect Our Public Schools,9709
747436915270894,Congressional Leadership Fund,CONGRESSIONAL LEADERSHIP FUND,9488
868714723227266,Faith in Public Life Action,Faith in Public Life Action Fund,9487
106152141082596,Pfaff for State Senate,Pfaff for State Senate,9298
102037158331883,Wisconsin Conservation Voters IEC,Wisconsin Conservation Voters Independent Expenditure Committee,9049
107647557426981,Jonathon Hansen for State Senate 30,Hansen for Wisconsin,9005
306324096061963,Associated Builders and Contractors of Wisconsin,ASSOCIATED BUILDERS & CONTRACTORS OF WIS,8993
2010890865835332,Patty for Senate,Patty for Senate,8814
268709413907753,Our American Century,OUR AMERICAN CENTURY,8692
102281264932254,The Southern Strategy,Southern Strategy,8635
110018833813683,Flip the Senate,SMP,8340
791543660926838,"I'll go ahead and keep my guns, Thanks",2A4LIFE LLC,8312
224684514243482,Tom Cotton,"COTTON FOR SENATE, INC.",8247
6500552187,Hulu,"HULU, LLC",8138
104856814505092,The Kids Guide,The Kids Guide,7782
109850787499677,Wisconsin Votes,TECH FOR CAMPAIGNS,7661
2330577043935831,Sara Gideon,SARA GIDEON FOR MAINE,7633
1162286517277297,Canvass America,Canvass America,7609
1428283027462702,Restoration PAC,RESTORATION PAC,7518
328853823844484,Balance of Power,Balance of Power,7509
70874333603,CatholicVote,catholicvote.org,7393
280034132055819,WhatsApp,WhatsApp Inc.,7367
104099074492299,Derrick Van Orden,VAN ORDEN FOR CONGRESS,7266
1600352356914768,PushBlack,PushBlack,7252
13365227077,Planned Parenthood Advocates of Wisconsin,Planned Parenthood Advocates of Wisconsin,7249
103983379801,Texas Democratic Party,SUPER STATES 2020,7220
100543878456307,Trump for Wisconsin,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,6978
55528788113,University of Wisconsin-Madison,University of Wisconsin-Madison,6940
216397232833,Penzeys Spices,Penzeys Ltd,6824
102206620458674,Leaders Igniting Transformation,"Leaders Igniting Transformation Action Fund, Inc.",6660
109896114198658,We Support Rob Hutton,American Federation for Children Action Fund – WI IE Committee,6603
110828620426941,Roger Polack for Congress,ROGER FOR WISCONSIN,6563
176789922364429,Steve Daines,STEVE DAINES FOR MONTANA,6544
1316372698453411,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez for Congress,6381
106114264313679,Hunt The Vote,"Hunter Nation, Inc",6291
106622407702252,Union 2020 - Wisconsin,Union 2020,6273
327837911149503,2A4Life,2A4LIFE LLC,6273
124244214586797,Wisconsin Alliance for Reform,Wisconsin Alliance for Reform,6186
107368134453459,We Support Todd Novak,American Federation for Children Action Fund – WI IE Committee,6185
127225910653607,PragerU,PragerU,6100
112325855474892,Speak Up For Education and Kids,National Education Association,6093
228754857151053,House Majority PAC,House Majority PAC,6023
202626512363,U.S. Census Bureau,U.S. Census Bureau,5970
109136154271184,We Support Jessie Rodriguez,American Federation for Children Action Fund – WI IE Committee,5969
101654774973359,Promises Made Promises Kept,"DONALD J. TRUMP FOR PRESIDENT, INC.",5930
111371997330813,Milroy for Assembly,MILROY FOR ASSEMBLY,5885
201847089929522,Wisconsin Voices,Wisconsin Voices,5878
1504873886306347,Bryan Steil,"STEIL FOR WISCONSIN, INC.",5856
7357041101,Tammy Baldwin,TAMMY BALDWIN FOR SENATE,5766
538649879867825,Red Table Talk,"Facebook, Inc.",5735
602714436529710,End Citizens United,END CITIZENS UNITED,5712
601044246643931,Meyers for Assembly,FRIENDS OF BETH MEYERS,5678
320437294638279,Campus Vote Project,FAIR ELECTIONS CENTER,5644
108969163909369,Deb Andraca for WI State Assembly,Deb Andraca for State Assembly,5590
18813753280,Human Rights Campaign,HUMAN RIGHTS CAMPAIGN EQUALITY VOTES,5541
2079735088963636,Kriss Marion for Wisconsin,Kriss Marion for SW Wisconsin,5519
6165653060,AFSCME,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,5485
6726182861,Mike Pence,"DONALD J. TRUMP FOR PRESIDENT, INC.",5401
53214848444,Wisconsin Family Action,WISCONSIN FAMILY ACTION,5373
259924897430716,VoteRiders,VoteRiders,5316
595431730820531,Robyn Vining,FRIENDS OF ROBYN VINING,5315
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,5306
20715882266,Wisconsin Right to Life,Wisconsin Right to Life,5223
2267285956849056,Donald Trump 2020 Fans,I Love My Freedom,5146
2078647579047586,Project Pulso,Pulso,5132
2352630938293825,Mytacticalpromos,Entremax,5126
773301386014306,Glenn Grothman,GLENN GROTHMAN FOR CONGRESS,5079
260366367717440,Committee to Protect Medicare,Committee to Protect Medicare PAC,5039
205395906412,UAW International Union,"INTERNATIONAL UNION, UNITED AUTOMOBILE, AEROSPACE AND AGRICULTURAL IMPLEMENT WORKERS OF AM",5029
8501031021,VoteVets.org,VOTEVETS,4998
141061865927340,Kids Forward,Kids Forward Inc,4913
428821014132730,Katie Porter,Katie Porter For Congress,4858
259130650776119,Mitch McConnell,MCCONNELL SENATE COMMITTEE,4850
7292655492,MoveOn,MOVEON.ORG POLITICAL ACTION,4773
605168822998856,314 Action,314 ACTION FUND,4703
45002877992,FOX,FOX Broadcasting,4702
9002965673,Freeform,Freeform,4645
868714723227266,Faith in Public Life Action,Faith in Public Life Action,4634
109742407314234,Restoration Action,Restoration Action,4628
115985765081573,Campaign Legal Center,"CAMPAIGN LEGAL CENTER, INC, THE",4599
9465008123,Amazon.com,These ads ran without a disclaimer,4582
100151294987369,Yes2InvestMSN,Foundation for Madison Public Schools,4433
111678386904202,Sarah Yacoub for Assembly,Friends of Sarah for Assembly,4360
117029378370165,Steve Doyle,Friends of Steve Doyle,4224
24902886692,Coach,"TAPESTRY, INC.",4176
612701059241880,Latinos for Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,4153
104673218071670,America Votes For Biden,TECH FOR CAMPAIGNS,4148
86649244630,Citizen Action of Wisconsin,"CITIZEN ACTION OF WISCONSIN, INC.",4105
114710126648118,Republican Dogs,Republican Dogs,4102
860279517359093,Kirk Bangstad for Wisconsin,Bangstad for Wisconsin,4098
104902061111847,A Better Wisconsin Together Political Fund,A Better Wisconsin Together Political Fund,4068
100137754724934,Trump 2020 Supporters,Proud Right Winger,4034
105732744375701,Steve Bullock,MONTANANS FOR BULLOCK,3941
107210084216238,Humanity Forward,Humanity Forward,3848
220181095294686,American Federation for Children Action Fund - Wisconsin IE Committee,American Federation for Children Action Fund – WI IE Committee,3819
1061240530648502,Joe Collins,JOE COLLINS FOR CONGRESS,3745
166060673456299,League of Women Voters of Wisconsin,LEAGUE OF WOMEN VOTERS OF WISCONSIN INC,3706
278490715553293,Martha McSally,MCSALLY FOR SENATE INC,3686
1635441679872518,Kimberly Klacik,Kim Klacik for Congress,3683
112464747251167,America Votes,TECH FOR CAMPAIGNS,3671
97493741436,John W. Hickenlooper,HICKENLOOPER FOR COLORADO,3518
104614641200137,MeidasTouch,MEIDASTOUCH,3488
104919517531062,Vote Yes For Fairness,Vote Yes for Fairness,3487
96935476345,Democratic Governors Association (DGA),DEMOCRATIC ACTION,3486
679171239164792,Supermajority,"Supermajority PAC, https://supermajority.com/pac/. Not authorized by any candidate or candidate's committee.",3458
1130587363716111,City of Milwaukee Election Commission,City of Milwaukee Election Commission,3400
104756374573893,Kristin For Wisconsin,Kristin Lyerly for State Assembly,3385
51405613519,Focus on the Family,Focus on the Family,3375
103644036958,United Association,United Association Political Education Committee,3283
18982436812,ACLU,American Civil Liberties Union,3271
1336293769761923,Jon Ossoff,JON OSSOFF FOR SENATE,3260
100560711450721,Evangelicals for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",3241
9324910069,NRSC,NRSC,3237
297173706241,Wisconsin Manufacturers & Commerce - Wisconsin's Chamber,"WISCONSIN MANUFACTURERS AND COMMERCE, INC.",3215
1528980567353817,Love Has No Labels,Love Has No Labels with Facebook Ad Credits,3205
1883837055193241,Shield Republic,Shield Republic,3184
200650357207240,I Love My Freedom,I Love My Freedom,3184
105577974544303,The USA Needs More Patriots,AmeriPolling,3181
111025563615171,Tom Tiffany,"TIFFANY FOR WISCONSIN, INC.",3149
934438026690635,YouGov,YOUGOV AMERICA INC.,3142
103935277670393,Scott Fitzgerald,Scott Fitzgerald for Congress,3133
80562389320,NARAL Pro-Choice America,NARAL Pro-Choice America,3109
717115395103069,PrintedKicks,Printed Kicks,3106
312208869424760,Field Team 6,Cory Cambridge Alpert,3079
168051710543266,Lacy Johnson,Lacy Johnson for Congress,3075
2353537341582545,Proud Patriots,Proud Patriots,3032
201230853262473,Gruber Law Offices,These ads ran without a disclaimer,3023
1900853040223913,Count All Kids,Partnership for America's Children with Facebook Ad Credits,3016
109111900634787,Reverend Raphael Warnock,WARNOCK FOR GEORGIA,3012
92925746942,Judicial Watch,Judicial Watch,2992
1449461518652183,4Patriots,4Patriots LLC,2980
244929708853349,Spotify,Spotify USA Inc.,2956
665345483483486,NRA - National Rifle Association of America,NATIONAL RIFLE ASSN OF AMERICA,2943
314499212242,Pfizer,Pfizer Inc.,2929
495107057174240,Local Voices,LOCAL VOICES,2910
7933888572,Network Lobby,THE NETWORK,2886
393932827634250,Dissent Pins,Common Practice,2874
775265505942237,Representative Robin Vos,Friends and Neighbors of Robin Vos,2864
461204744067686,Family Protection Association,Family Protection Association,2806
101591551371555,Fire Mitch. Save America.,SAVE AMERICA FUND,2756
111428049989,Cal Cunningham,CAL FOR NC,2737
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,2718
24330467048,Americans for Prosperity,AMERICANS FOR PROSPERITY,2686
6204742571,Sierra Club,SIERRA CLUB,2684
158791100909689,Concerned Veterans for America,Concerned Veterans for America,2671
33713453361,Amazon Prime Video,These ads ran without a disclaimer,2655
5435784683,Greenpeace USA,"GREENPEACE, INC.",2648
101295517956158,Tricia Zunker,Tricia Zunker for Wisconsin,2638
277005566267077,Blueland,Blueland,2629
55549065733,Voto Latino,VOTO LATINO INC.,2606
106224464107240,Jo Jorgensen,Jo Jorgensen for President,2582
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",2565
113891694102,Energy Citizens,AMERICAN PETROLEUM INSTITUTE,2555
415923555151729,The Wisconsin Conservative Digest,Wisconsin Conservative  DIgest,2550
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC",2530
1693509510723206,Reelect Greta Neubauer for Assembly District 66,Friends of Greta Neubauer,2528
106663044307859,Mike Sievert,"T-MOBILE USA, INC.",2510
10150100007820094,Wendy Davis,WENDY DAVIS FOR CONGRESS,2507
132492254050920,American AF,AAF Nation,2501
114009933764548,The Patriot Club,RightWingGear,2489
1456310534453054,Veteran Loans Online,"LMB OpCo, LLC",2470
596556607135301,The Earthling Co.,The Earthling Co.,2458
443329669123990,USAFacts,USAFacts Institute,2458
19972147679,SEIU,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),2448
124155874263916,Participant Media,Participant Media,2445
115594726944580,Wisconsinites for Affordable Rx,Wisconsinites for Affordable Rx,2395
17432811417,Working Families Party,"Working Families Organization, Inc",2395
299816736768175,Waukesha County Democratic Party,Waukesha County Democratic Party,2380
103075334816156,UFCW Votes,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION,2375
103597604713894,Team Trump Store,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,2356
442159053368561,Women Speak Out PAC,Women Speak Out PAC,2327
2197543200459333,One Country Project,One Country Inc,2324
408250066356,Bill O'Reilly,"Bill Me, Inc.",2306
106244251043808,Reuse Plastics,"AMERICAN CHEMISTRY COUNCIL, INC.",2304
101034564947848,Kim Delorit Jensen for State Assembly,Friends of Kim Delorit Jensen for Assembly,2303
100256754899828,Patriot's Cave,Patriots Cave,2277
187005858017014,Climate Power 2020,Climate Power 2020,2250
338028696036,Yahoo News,Verizon Media Inc,2250
8325302025,Friends of the Earth U.S.,Friends of the Earth,2241
7833534974,Florida Democratic Party,Florida Democratic Party,2222
618480098621142,Social Security Event,Robert Jared Wilkins,2178
109763990521441,Mason Becker,Citizens for Mason Becker,2174
208763892473989,designCraft Advertising,designCraft LLC,2164
2234424933549863,Feyen for Senate,Feyen for Senate,2146
305832706292882,American Gun Association,GunAssociation.org,2123
95181800661,Levi's,Levi's®,2117
16477459734,League of Conservation Voters,"LEAGUE OF CONSERVATION VOTERS, INC",2113
106323360959211,Patriots Republic,Matthew James Stine,2111
124770987583477,Habush Habush & Rottier S.C.,Habush Habush & Rottier,2093
109756549871,International Brotherhood of Electrical Workers,International Brotherhood of Electrical Workers,2091
828902563856302,Chuck Schumer D-NY,FRIENDS OF SCHUMER,2072
672213539861652,John Anthony Castro,John Anthony Castro,2014
23875187730,Feeding America,Feeding America,2010
109092142462587,Adam Schiff,SCHIFF FOR CONGRESS,2004
110443580613594,Wisconsin Catholic Tribune,Franklin Archer,1996
1053833861326820,John Burke,Presidential Playbook,1992
104766211232210,Feel Good Voting,Feel Good Action,1981
415923555151729,The Wisconsin Conservative Digest,Paris Demetrios Procopis,1980
1424858414264105,Facebook Watch,"Facebook, Inc.",1978
203197030603239,8 Billion Trees,8 Billion Trees,1973
103968594795193,Stafsholt for State Senate,Wisconsin Realtors Political Fund,1953
289446947817747,Global Citizen,"GLOBAL POVERTY PROJECT, INC.",1947
367309950420577,Winker for Wisconsin,Winker for Wisconsin,1932
475456956305422,All Voting Is Local,Leadership Conference Education Fund,1923
101365768142333,Amanda White Eagle for Wisconsin,Amanda WhiteEagle for Wisconsin,1902
107654924064350,Pat Timmons-Goodson,PATRICIA TIMMONS-GOODSON FOR CONGRESS,1895
213792049451918,Stand For America,Stand For America Inc,1872
683872625157265,Theresa Greenfield,THERESA GREENFIELD FOR IOWA,1831
8934429638,Planned Parenthood Action,Planned Parenthood Action Fund,1828
101127364972509,Dems For USA,Dems For USA,1818
1419388578092947,Anna Paulina Luna,ANNA PAULINA LUNA FOR CONGRESS,1794
159964696102,Kevin McCarthy,KEVIN MCCARTHY FOR CONGRESS,1789
6713653788,Gary Peters,PETERS FOR MICHIGAN,1776
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Action Fund Inc,1773
57403415485,Showtime Networks,Showtime Networks,1752
85452072376,Newsmax,Newsmax Media,1735
104224114671958,Energy For Progress,The American Petroleum Institute,1725
114184489945533,Hawkfish,Hawkfish LLC,1715
140357056032320,NEA Today,National Education Association,1705
203805062990264,Ben Shapiro,The Daily Wire,1704
95356211637,Ben Ferguson,Ben Ferguson show,1691
8492293163,Environmental Defense Fund,Environmental Defense Fund,1677
546643589052271,Sarah Godlewski,Sarah for Wisconsin,1665
100392005072471,Center for Essential Information,Center for Essential Information; Not authorized by any candidate or candidate’s committee,1648
309308412520731,Sandy Hook Promise,Sandy Hook Promise,1647
33713453361,Amazon Prime Video,Amazon Prime Video,1631
101951798163778,Ed Vocke For WI Senate District 12,Committee to Elect Vocke,1621
46093654473,National Republican Congressional Committee,NRCC,1603
2330028983924243,Construction Business Group,CONSTRUCTION BUSINESS GROUP,1602
113129690227018,Wisconsin Land and Liberty Coalition,Land & Liberty Coalition,1595
109379100777665,Patriotism Isn't Dead,Patriot Polling,1595
110235477368792,Mary Lynne Donohue for Assembly,Mary Lynne Donohue for Assembly 2020,1594
223008867858902,American Action News,American Action News,1582
325011977618710,Planned Parenthood of Wisconsin,These ads ran without a disclaimer,1560
114281503355456,Benjamin Lowe,These ads ran without a disclaimer,1556
15524934075,Banana Republic,Banana Republic,1555
795601923917961,Better Place Forests,Better Place Forests,1552
1467725903304588,EZ Insure,Benepath,1547
111393882812494,Amy McGrath,"AMY MCGRATH FOR SENATE, INC.",1547
106973694007283,Keep America Great Again,KagaGear.com,1546
25852730092,Care2,Care2 Inc,1524
39258750218,Urban League of Greater Madison,"URBAN LEAGUE OF GREATER MADISON, INC.",1502
892673067526965,Project War Path,Project War Path,1501
162560317223793,John Macco,Macco for Wisconsin,1498
1338822066131069,Women's March,Women's March,1489
872842866161157,One Nation Design,One Nation Design,1465
29776517202,Second Harvest Heartland,SECOND HARVEST HEARTLAND,1464
405469100189512,Still My President - Donald Trump,Red State Politics LLC,1461
1888010847884501,Connie Cobb Madsen  Racine County Register of Deeds,Friends to Elect Connie Cobb Madsen,1459
278478315828826,CNN Original Series,"Turner Broadcasting Sales, Inc",1443
143528022388140,The Allstate Foundation,The Allstate Foundation,1443
104142543758770,Campaign Zero,We The Protesters,1442
342837149109288,Tod Ohnstad for State Assembly,Friends of Tod Ohnstad,1437
14440196673,Teamsters,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,1412
251542931536626,Children's Wisconsin,"CHILDREN'S HOSPITAL AND HEALTH SYSTEM, INC.",1406
201847089929522,Wisconsin Voices,WISCONSIN VOICES INC,1395
102671331487937,I Love My Freedom Store,I Love My Freedom,1386
537709253344323,The News Break - News Break,These ads ran without a disclaimer,1370
598924810530984,Keeping America Great,FamTeeWorld,1362
111945767166149,Coronavirus Community Resource WI,These ads ran without a disclaimer,1355
223055747744143,Beto O'Rourke,Powered By People,1340
593289284500311,Trump Rack,BOXD Marketing,1313
1164972250299365,Emily Siegrist for Wisconsin,EMILY SIEGRIST FOR WISCONSIN,1310
161356730701227,Amanda Stuck,Amanda Stuck for Congress,1308
101329438317952,Story Network Action,Story Network Foundation,1305
926650430723985,Really American,REALLY AMERICAN PAC,1274
130467958471,Jason Lewis,Jason Lewis for Senate,1265
530604487365010,Old Glory Flagpole Kits,Service First,1261
675471506247724,Adair for Congress,ADAIR FOR CONGRESS,1253
134728729902219,Voter Rights Action,Voter Rights Action,1253
327120867486483,SEAL PAC,SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC,1250
219612384781411,Bloomberg Philanthropies,Bloomberg Philanthropies,1250
560140464159364,Stand for the 2nd Amendment,SFT2 Tactical Supply,1241
6820348410,Kirsten Gillibrand,Off the Sidelines,1232
111318040714631,Wisconsin Reform Fund,Wisconsin Reform Fund,1188
85452072376,Newsmax,"NEWSMAX MEDIA, INC.",1184
5720973755,Defenders of Wildlife,DEFENDERS OF WILDLIFE,1183
113238287134755,"American Target Advertising, Inc.",The Conservative Caucus,1177
167586229923327,World Food Program USA,World Food Program USA,1175
1765033567057615,Full Frontal with Samantha Bee,WarnerMedia LLC,1171
201470373308396,BMO Harris Bank,BMO Harris Bank,1165
100931158434092,Estados Unidos Expulsan a Trump,TECH FOR CAMPAIGNS,1160
100107288400450,EMAA Project,Expanding Medication Abortion Access (EMAA) Project,1158
100144484834618,Eric Beach for 57th Assembly,Eric Beach for 57th Assembly,1143
105474881165649,Francesca Hong For Assembly,Friends of Francesca Hong,1133
143055773143383,Patients For Affordable Drugs NOW,Patients for Affordable Drugs Now,1132
108109934203874,Insta Shop Boutique,Insta Shop Boutique,1128
108557097612242,Vote By Mail PAC,Vote By Mail PAC,1124
104351147973521,BLM Store,www.BLM.store,1124
12503116997,Dennis Prager,Salem Media,1123
101836378085260,Orlando Owens for Wisconsin State Representative,"Friends of Orlando Owens, LLC.",1117
1205695609594962,Tip for Wisconsin,Tip for WI,1108
215199482635728,Alek Skarlatos,ALEK FOR OREGON,1104
429812024048177,Doug Jones for Senate,DOUG JONES FOR SENATE COMMITTEE,1091
373814729643508,Let America Vote,LET AMERICA VOTE PAC,1084
108550937494100,John Ellenson for WI Assembly,Team Ellenson,1084
481559282597914,TrumpersUnite,Respect The Look,1083
101165966152,AFL-CIO,AFL-CIO,1081
7263476274,Mercy Corps,Mercy Corps,1076
612701059241880,Latinos for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",1073
7976226799,The Daily Show,Comedy Central,1070
533125513515803,Mike Gallagher,Mike Gallagher for Congress,1061
530604487365010,Old Glory Flagpole Kits,Service First Flag Poles,1054
100926135067368,Defend Your Police,Defend Your Police,1054
127335473965761,Recycle Cartons,"Carton Council of North America, Inc.",1051
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,1050
105577974544303,The USA Needs More Patriots,Anthony Alexander Morales,1047
493811210669780,Creative Action Network,Creative Action Network,1047
681745912255844,John Cummings for Congress,CUMMINGS FOR CONGRESS,1044
433919203362871,Bird + Stone,BIRD & STONE INC,1026
323083351064533,The News Literacy Project,The News Literacy Project,1015
